steps,time,reward,delta,converged
1,0.07884899999999107,-769.499183689703,100.0,False
2,0.05975300000000061,-302.67923237929733,100.0,False
3,0.06054099999994378,-301.6905239104612,100.0,False
4,0.06590600000004088,-301.65524879071114,100.0,False
5,0.05934300000001258,-301.6521759003008,100.0,False
6,0.06959699999993063,-301.6521730707965,100.0,False
7,0.06466000000000349,-301.65218856187715,100.0,False
8,0.0645600000000286,-301.65218856187715,100.0,False
9,0.06498399999998128,-301.65218856187715,100.0,False
10,0.06417399999997997,-301.65218856187715,100.0,False
11,0.06491300000004685,-301.65218856187715,100.0,False
12,0.06422599999996237,-301.65218856187715,100.0,True
