step,reward,mean,median,std,max,min
0,-0.06944444444444446,-0.06944444444444446,-0.06944444444444446,0.0,-0.06944444444444446,-0.06944444444444446
1,-0.04210526315789475,-0.0557748538011696,-0.0557748538011696,0.013669590643274856,-0.04210526315789475,-0.06944444444444446
2,-0.06857142857142857,-0.06004037872458926,-0.06857142857142857,0.01268704896003927,-0.04210526315789475,-0.06944444444444446
3,-0.07659574468085102,-0.0641792202136547,-0.06900793650793652,0.013119105727931818,-0.04210526315789475,-0.07659574468085102
4,-0.07317073170731707,-0.06597752251238717,-0.06944444444444446,0.012272909708419953,-0.04210526315789475,-0.07659574468085102
5,-0.05769230769230771,-0.06459665337570726,-0.06900793650793652,0.011621284716230798,-0.04210526315789475,-0.07659574468085102
6,-0.065625,-0.06474356003632051,-0.06857142857142857,0.010765234895887009,-0.04210526315789475,-0.07659574468085102
7,-0.06764705882352942,-0.06510649738472163,-0.068109243697479,0.010115634517924296,-0.04210526315789475,-0.07659574468085102
8,-0.062068965517241406,-0.0647689938438905,-0.06764705882352942,0.009584767519855358,-0.04210526315789475,-0.07659574468085102
9,-0.06764705882352942,-0.06505680034185438,-0.06764705882352942,0.00913380998221109,-0.04210526315789475,-0.07659574468085102
10,-0.06857142857142857,-0.0653763119990884,-0.06764705882352942,0.00876716236259599,-0.04210526315789475,-0.07659574468085102
11,-0.07799999999999999,-0.06642828599916437,-0.068109243697479,0.009090160440441659,-0.04210526315789475,-0.07799999999999999
12,-0.060714285714285735,-0.06598874751571217,-0.06764705882352942,0.008865275726683372,-0.04210526315789475,-0.07799999999999999
13,-0.08135593220338981,-0.06708640356483199,-0.068109243697479,0.009415006866799715,-0.04210526315789475,-0.08135593220338981
14,-0.06451612903225809,-0.06691505192932706,-0.06764705882352942,0.009118328979421416,-0.04210526315789475,-0.08135593220338981
15,-0.06451612903225809,-0.06676511924826026,-0.06764705882352942,0.008847859927613845,-0.04210526315789475,-0.08135593220338981
16,-0.07924528301886789,-0.06749924652888424,-0.06764705882352942,0.009072085381345955,-0.04210526315789475,-0.08135593220338981
17,-0.0738095238095238,-0.06784981748891977,-0.068109243697479,0.008934184857499495,-0.04210526315789475,-0.08135593220338981
18,-0.06764705882352942,-0.06783914598021501,-0.06764705882352942,0.008696014848190511,-0.04210526315789475,-0.08135593220338981
19,-0.060714285714285735,-0.06748290296691854,-0.06764705882352942,0.008616896955045979,-0.04210526315789475,-0.08135593220338981
