steps,time,reward,delta,converged
1,0.14426300000013725,-1764.44315948617,188.89358888384567,False
2,0.12950999999975465,654.8324658030892,104.99998129277904,False
3,0.13134999999965657,711.1557930343897,104.99998129277904,False
4,0.12890799999968294,808.4571041209579,104.99998129277904,False
5,0.11616099999992002,958.2639584010573,104.99998129277904,False
6,0.11603999999988446,998.0621263365277,104.99998129277904,False
7,0.11249399999996967,1029.9006279379137,104.99998129277904,False
8,0.10998699999981909,1058.1421641932675,100.3820511633408,False
9,0.10847999999987223,1058.1421641932675,100.3820511633408,False
10,0.12828999999965163,1058.1421641932675,100.3820511633408,False
11,0.11836000000039348,1058.1421641932675,100.3820511633408,False
12,0.11715199999980541,1058.1421641932675,100.3820511633408,True
