steps,time,reward,delta,converged
1,0.047378000000207976,-377.56395287827047,143.93835792366716,False
2,0.03824700000041048,230.54300925135612,101.99999904632568,False
3,0.03723600000012084,259.33012956380844,101.99999904632568,False
4,0.03754899999967165,279.750058054924,101.99999904632568,False
5,0.03737699999965116,282.04104495048523,101.99999904632568,False
6,0.042427000000316184,282.3896737098694,101.99999904632568,False
7,0.0396920000002865,282.5639820098877,101.99999904632568,False
8,0.039165000000139116,282.65113067626953,101.9937744140625,False
9,0.039060999999492196,282.65113067626953,101.9937744140625,False
10,0.03751199999987875,282.65113067626953,101.9937744140625,False
11,0.040128000000549946,282.65113067626953,101.9937744140625,False
12,0.047697999999400054,282.65113067626953,101.9937744140625,True
