steps,time,reward,delta,converged
1,0.05327099999999518,-450.90711277685375,100.0,False
2,0.0423099999999863,-224.74508036647143,100.0,False
3,0.04222599999997101,-224.4116920338011,100.0,False
4,0.04323199999998906,-224.40859568635977,100.0,False
5,0.04388499999998885,-224.4084409419557,100.0,False
6,0.04214100000001508,-224.40844088510534,100.0,False
7,0.04272200000002613,-224.4084409419557,100.0,False
8,0.042150000000049204,-224.40844088510534,100.0,False
9,0.04261500000001206,-224.4084409419557,100.0,False
10,0.043140999999991436,-224.40844088510534,100.0,False
11,0.04228200000000015,-224.4084409419557,100.0,False
12,0.042441999999994096,-224.40844088510534,100.0,False
13,0.04344100000002982,-224.4084409419557,100.0,False
14,0.04267800000002353,-224.40844088510534,100.0,False
15,0.04233900000002677,-224.4084409419557,100.0,False
16,0.04277099999995926,-224.40844088510534,100.0,False
17,0.04388099999999895,-224.4084409419557,100.0,False
18,0.04172699999998031,-224.40844088510534,100.0,False
19,0.04311900000004698,-224.4084409419557,100.0,False
20,0.041958000000022366,-224.40844088510534,100.0,False
21,0.042569999999955144,-224.4084409419557,100.0,False
22,0.04285800000002382,-224.40844088510534,100.0,False
23,0.04247400000002699,-224.4084409419557,100.0,False
24,0.04247299999997267,-224.40844088510534,100.0,False
25,0.04236700000001292,-224.4084409419557,100.0,False
26,0.042180000000030304,-224.40844088510534,100.0,False
27,0.0424059999999713,-224.4084409419557,100.0,False
28,0.04410699999999679,-224.40844088510534,100.0,False
29,0.04254699999995637,-224.4084409419557,100.0,False
30,0.042019000000038886,-224.40844088510534,100.0,False
31,0.04333400000001575,-224.4084409419557,100.0,False
32,0.041963999999950374,-224.40844088510534,100.0,False
33,0.04300700000004554,-224.4084409419557,100.0,False
34,0.04213300000003528,-224.40844088510534,100.0,False
35,0.04257800000004863,-224.4084409419557,100.0,False
36,0.04375900000002275,-224.40844088510534,100.0,False
37,0.04303199999998242,-224.4084409419557,100.0,False
38,0.04279099999996561,-224.40844088510534,100.0,False
39,0.042174999999986085,-224.4084409419557,100.0,False
40,0.04334599999998545,-224.40844088510534,100.0,False
41,0.04236700000001292,-224.4084409419557,100.0,False
42,0.04233299999998508,-224.40844088510534,100.0,False
43,0.04256599999996524,-224.4084409419557,100.0,False
44,0.042349000000001524,-224.40844088510534,100.0,False
45,0.04270099999996546,-224.4084409419557,100.0,False
46,0.044147000000009484,-224.40844088510534,100.0,False
47,0.042703000000017255,-224.4084409419557,100.0,False
48,0.0423759999999902,-224.40844088510534,100.0,False
49,0.04207500000001119,-224.4084409419557,100.0,False
50,0.042643999999995685,-224.40844088510534,100.0,False
51,0.04230499999999893,-224.4084409419557,100.0,False
52,0.042521999999962645,-224.40844088510534,100.0,False
53,0.04241500000000542,-224.4084409419557,100.0,False
54,0.04193199999997432,-224.40844088510534,100.0,False
55,0.042417999999997846,-224.4084409419557,100.0,False
56,0.04265700000001971,-224.40844088510534,100.0,False
57,0.042132000000037806,-224.4084409419557,100.0,False
58,0.042414000000007945,-224.40844088510534,100.0,False
59,0.04360300000001871,-224.4084409419557,100.0,False
60,0.042390000000011696,-224.40844088510534,100.0,False
61,0.042665999999996984,-224.4084409419557,100.0,False
62,0.04243100000002187,-224.40844088510534,100.0,False
63,0.04329900000004727,-224.4084409419557,100.0,False
64,0.04239999999998645,-224.40844088510534,100.0,False
65,0.042677000000026055,-224.4084409419557,100.0,False
66,0.04259700000000066,-224.40844088510534,100.0,False
67,0.04214600000000246,-224.4084409419557,100.0,False
68,0.04250899999999547,-224.40844088510534,100.0,False
69,0.04270399999995789,-224.4084409419557,100.0,False
70,0.042588000000023385,-224.40844088510534,100.0,False
71,0.04256800000001704,-224.4084409419557,100.0,False
72,0.04167899999998781,-224.40844088510534,100.0,False
73,0.04302999999998747,-224.4084409419557,100.0,False
74,0.04388499999998885,-224.40844088510534,100.0,False
75,0.04236700000001292,-224.4084409419557,100.0,False
76,0.042566000000022086,-224.40844088510534,100.0,False
77,0.042123000000003685,-224.4084409419557,100.0,False
78,0.04259799999999814,-224.40844088510534,100.0,False
79,0.042362000000025546,-224.4084409419557,100.0,False
80,0.04236100000002807,-224.40844088510534,100.0,False
81,0.04205199999995557,-224.4084409419557,100.0,False
82,0.04228299999999763,-224.40844088510534,100.0,False
83,0.042731000000003405,-224.4084409419557,100.0,False
84,0.042491999999981545,-224.40844088510534,100.0,False
85,0.042701999999962936,-224.4084409419557,100.0,False
86,0.04372599999999238,-224.40844088510534,100.0,False
87,0.043075999999985015,-224.4084409419557,100.0,False
88,0.042638000000010834,-224.40844088510534,100.0,False
89,0.04275799999999208,-224.4084409419557,100.0,False
90,0.04250700000000052,-224.40844088510534,100.0,False
91,0.04260700000003226,-224.4084409419557,100.0,False
92,0.042319999999961055,-224.40844088510534,100.0,False
93,0.04239599999999655,-224.4084409419557,100.0,False
94,0.04726199999998926,-224.40844088510534,100.0,False
95,0.045456000000001495,-224.4084409419557,100.0,False
96,0.04381100000000515,-224.40844088510534,100.0,False
97,0.04192699999998695,-224.4084409419557,100.0,False
98,0.04283400000002757,-224.40844088510534,100.0,False
99,0.04237100000000282,-224.4084409419557,100.0,False
100,0.04245400000002064,-224.40844088510534,100.0,False
101,0.04270400000001473,-224.4084409419557,100.0,False
102,0.042594000000008236,-224.40844088510534,100.0,False
103,0.04202199999997447,-224.4084409419557,100.0,False
104,0.0433179999999993,-224.40844088510534,100.0,False
105,0.041952000000037515,-224.4084409419557,100.0,False
106,0.042818000000011125,-224.40844088510534,100.0,False
107,0.042471999999975196,-224.4084409419557,100.0,False
108,0.04227700000001278,-224.40844088510534,100.0,False
109,0.04364099999997961,-224.4084409419557,100.0,False
110,0.042665999999996984,-224.40844088510534,100.0,False
111,0.04282100000000355,-224.4084409419557,100.0,False
112,0.04302300000000514,-224.40844088510534,100.0,False
113,0.042376999999987675,-224.4084409419557,100.0,False
114,0.04267299999997931,-224.40844088510534,100.0,False
115,0.04270600000000968,-224.4084409419557,100.0,False
116,0.04240600000002814,-224.40844088510534,100.0,False
117,0.04214600000000246,-224.4084409419557,100.0,False
118,0.04198500000001104,-224.40844088510534,100.0,False
119,0.042614000000014585,-224.4084409419557,100.0,False
120,0.04222700000002533,-224.40844088510534,100.0,False
121,0.04263199999996914,-224.4084409419557,100.0,False
122,0.04191400000001977,-224.40844088510534,100.0,False
123,0.04356099999995422,-224.4084409419557,100.0,False
124,0.04292200000003277,-224.40844088510534,100.0,False
125,0.04167300000000296,-224.4084409419557,100.0,False
126,0.04304000000001906,-224.40844088510534,100.0,False
127,0.0418449999999666,-224.4084409419557,100.0,False
128,0.04251600000003464,-224.40844088510534,100.0,False
129,0.04295799999999872,-224.4084409419557,100.0,False
130,0.04207700000000614,-224.40844088510534,100.0,False
131,0.042057999999997264,-224.4084409419557,100.0,False
132,0.04356599999999844,-224.40844088510534,100.0,False
133,0.042349999999999,-224.4084409419557,100.0,False
134,0.042475000000024465,-224.40844088510534,100.0,False
135,0.04285099999998465,-224.4084409419557,100.0,False
136,0.04266699999999446,-224.40844088510534,100.0,False
137,0.04235199999999395,-224.4084409419557,100.0,False
138,0.043477999999993244,-224.40844088510534,100.0,False
139,0.042095000000017535,-224.4084409419557,100.0,False
140,0.04270099999996546,-224.40844088510534,100.0,False
141,0.041861999999980526,-224.4084409419557,100.0,False
142,0.04260199999998804,-224.40844088510534,100.0,False
143,0.045046000000013464,-224.4084409419557,100.0,False
144,0.04267200000003868,-224.40844088510534,100.0,False
145,0.042911000000003696,-224.4084409419557,100.0,False
146,0.04230499999999893,-224.40844088510534,100.0,False
147,0.042354999999986376,-224.4084409419557,100.0,False
148,0.04257100000000946,-224.40844088510534,100.0,False
149,0.043552000000033786,-224.4084409419557,100.0,False
150,0.0424579999999537,-224.40844088510534,100.0,False
151,0.0427930000000174,-224.4084409419557,100.0,False
152,0.04304500000000644,-224.40844088510534,100.0,False
153,0.04289600000004157,-224.4084409419557,100.0,False
154,0.04270200000001978,-224.40844088510534,100.0,False
155,0.04392599999999902,-224.4084409419557,100.0,False
156,0.043750000000045475,-224.40844088510534,100.0,False
157,0.04222500000003038,-224.4084409419557,100.0,False
158,0.042671999999981836,-224.40844088510534,100.0,False
159,0.042356999999981326,-224.4084409419557,100.0,False
160,0.04301399999997102,-224.40844088510534,100.0,False
161,0.042037999999990916,-224.4084409419557,100.0,False
162,0.043602000000021235,-224.40844088510534,100.0,False
163,0.04243300000001682,-224.4084409419557,100.0,False
164,0.042154999999979736,-224.40844088510534,100.0,False
165,0.04365300000000616,-224.4084409419557,100.0,False
166,0.04234300000001667,-224.40844088510534,100.0,False
167,0.04256199999997534,-224.4084409419557,100.0,False
168,0.042984999999987394,-224.40844088510534,100.0,False
169,0.04271399999998948,-224.4084409419557,100.0,False
170,0.04251199999998789,-224.40844088510534,100.0,False
171,0.04245199999996885,-224.4084409419557,100.0,False
172,0.04195199999998067,-224.40844088510534,100.0,False
173,0.042416000000002896,-224.4084409419557,100.0,False
174,0.04288800000000492,-224.40844088510534,100.0,False
175,0.04259799999999814,-224.4084409419557,100.0,False
176,0.04271800000003623,-224.40844088510534,100.0,False
177,0.042536000000040985,-224.4084409419557,100.0,False
178,0.04337300000003097,-224.40844088510534,100.0,False
179,0.04303599999997232,-224.4084409419557,100.0,False
180,0.04238699999996243,-224.40844088510534,100.0,False
181,0.04240100000004077,-224.4084409419557,100.0,False
182,0.04209400000002006,-224.40844088510534,100.0,False
183,0.04204599999997072,-224.4084409419557,100.0,False
184,0.04249800000002324,-224.40844088510534,100.0,False
185,0.04303200000003926,-224.4084409419557,100.0,False
186,0.04199900000003254,-224.40844088510534,100.0,False
187,0.04203699999999344,-224.4084409419557,100.0,False
188,0.04231100000004062,-224.40844088510534,100.0,False
189,0.04220700000001898,-224.4084409419557,100.0,False
190,0.04248000000001184,-224.40844088510534,100.0,False
191,0.04394000000002052,-224.4084409419557,100.0,False
192,0.04312499999997499,-224.40844088510534,100.0,False
193,0.042958999999996195,-224.4084409419557,100.0,False
194,0.042489999999986594,-224.40844088510534,100.0,False
195,0.042059999999992215,-224.4084409419557,100.0,False
196,0.042287999999985004,-224.40844088510534,100.0,False
197,0.043511999999964246,-224.4084409419557,100.0,False
198,0.04298599999998487,-224.40844088510534,100.0,False
199,0.0428449999999998,-224.4084409419557,100.0,False
200,0.04208499999998594,-224.40844088510534,100.0,False
201,0.042695999999978085,-224.4084409419557,100.0,False
202,0.04366599999997334,-224.40844088510534,100.0,False
203,0.04312500000003183,-224.4084409419557,100.0,False
204,0.04230699999999388,-224.40844088510534,100.0,False
205,0.043565000000000964,-224.4084409419557,100.0,False
206,0.04184799999995903,-224.40844088510534,100.0,False
207,0.04246800000004214,-224.4084409419557,100.0,False
208,0.04286899999999605,-224.40844088510534,100.0,False
209,0.041879999999991924,-224.4084409419557,100.0,False
210,0.04422299999998813,-224.40844088510534,100.0,False
211,0.04372599999999238,-224.4084409419557,100.0,False
212,0.04209299999996574,-224.40844088510534,100.0,False
213,0.042501000000015665,-224.4084409419557,100.0,False
214,0.042026999999961845,-224.40844088510534,100.0,False
215,0.04202099999997699,-224.4084409419557,100.0,False
216,0.04170099999998911,-224.40844088510534,100.0,False
217,0.04312800000002426,-224.4084409419557,100.0,False
218,0.04144900000000007,-224.40844088510534,100.0,False
219,0.04336500000005117,-224.4084409419557,100.0,False
220,0.04194200000000592,-224.40844088510534,100.0,False
221,0.04235599999998385,-224.4084409419557,100.0,False
222,0.0428449999999998,-224.40844088510534,100.0,False
223,0.0419289999999819,-224.4084409419557,100.0,False
224,0.04236500000001797,-224.40844088510534,100.0,False
225,0.042471000000034564,-224.4084409419557,100.0,False
226,0.04292300000003024,-224.40844088510534,100.0,False
227,0.04217900000003283,-224.4084409419557,100.0,False
228,0.04283199999997578,-224.40844088510534,100.0,False
229,0.04356799999999339,-224.4084409419557,100.0,False
230,0.04250200000001314,-224.40844088510534,100.0,False
231,0.04373200000003408,-224.4084409419557,100.0,False
232,0.04189999999999827,-224.40844088510534,100.0,False
233,0.042934999999999945,-224.4084409419557,100.0,False
234,0.04209499999996069,-224.40844088510534,100.0,False
235,0.04282599999999093,-224.4084409419557,100.0,False
236,0.04209000000003016,-224.40844088510534,100.0,False
237,0.042258000000003904,-224.4084409419557,100.0,False
238,0.042350999999996475,-224.40844088510534,100.0,False
239,0.041974999999979445,-224.4084409419557,100.0,False
240,0.044445999999993546,-224.40844088510534,100.0,False
241,0.04169099999995751,-224.4084409419557,100.0,False
242,0.04208400000004531,-224.40844088510534,100.0,False
243,0.042034000000001015,-224.4084409419557,100.0,False
244,0.042004000000019914,-224.40844088510534,100.0,False
245,0.0427230000000236,-224.4084409419557,100.0,False
246,0.04189800000000332,-224.40844088510534,100.0,False
247,0.043335000000013224,-224.4084409419557,100.0,False
248,0.042855000000031396,-224.40844088510534,100.0,False
249,0.04341800000003104,-224.4084409419557,100.0,False
250,0.043099999999981264,-224.40844088510534,100.0,False
251,0.042048999999963144,-224.4084409419557,100.0,False
252,0.042323000000010325,-224.40844088510534,100.0,False
253,0.04224999999996726,-224.4084409419557,100.0,False
