steps,time,reward,delta,converged
1,0.017587999999999937,-144.73999999999992,100.0,False
2,0.013514999999999944,-144.73999999999992,100.0,False
3,0.01049000000000011,-144.73999999999992,100.0,False
4,0.010310000000000041,-144.73999999999992,100.0,False
5,0.01010600000000017,-144.73999999999992,100.0,False
6,0.010081000000000007,-144.73999999999992,100.0,False
7,0.01020500000000002,-144.73999999999992,100.0,False
8,0.010814000000000101,-144.73999999999992,100.0,False
9,0.010515000000000052,-144.73999999999992,100.0,False
10,0.010280999999999985,-144.73999999999992,100.0,False
11,0.010696999999999957,-144.73999999999992,100.0,False
12,0.01020500000000002,-144.73999999999992,100.0,True
