steps,time,reward,delta,converged
1,0.5299570000006497,-2055.576770927913,100.0,False
2,0.5440330000001268,-377.0606528080278,100.0,False
3,0.4750050000002375,-337.7257460975166,100.0,False
4,0.425771000000168,-337.17608941112564,100.0,False
5,0.5153129999998782,-337.149670105524,100.0,False
6,0.49259100000017497,-337.1452870145952,100.0,False
7,0.5462699999998222,-337.14500976996493,100.0,False
8,0.4715879999994286,-337.1450040464036,100.0,False
9,0.471229000000676,-337.1450043555587,100.0,False
10,0.45823700000073586,-337.1450043555587,100.0,False
11,0.46793200000047364,-337.1450043555587,100.0,False
12,0.45578800000021147,-337.1450043555587,100.0,True
