steps,time,reward,delta,converged
1,0.1790579999997135,-621.4504489800474,100.0,False
2,0.15760899999986577,-269.89694028856775,100.0,False
3,0.17710800000031668,-269.8901396332881,100.0,False
4,0.18108900000015637,-269.8900863578052,100.0,False
5,0.1716959999998835,-269.89008391498436,100.0,False
6,0.1711129999998775,-269.89008694376133,100.0,False
7,0.18662499999982174,-269.89008473432267,100.0,False
8,0.17724600000019564,-269.89008320909886,100.0,False
9,0.17286699999976918,-269.89008670024447,100.0,False
10,0.1720550000000003,-269.8900848259101,100.0,False
11,0.172041000000263,-269.8900840726385,100.0,False
12,0.17129800000020623,-269.8900857446279,100.0,False
13,0.18115799999986848,-269.8900854679722,100.0,False
14,0.17159300000002986,-269.89008360511485,100.0,False
15,0.17465600000014092,-269.8900863904325,100.0,False
16,0.1746899999998277,-269.89008529773236,100.0,False
17,0.1711409999998068,-269.8900844965352,100.0,False
18,0.17255699999986973,-269.8900858104371,100.0,False
19,0.17399699999987206,-269.8900856487125,100.0,False
20,0.17663000000038664,-269.8900831774672,100.0,False
21,0.17564599999968777,-269.8900870484612,100.0,False
22,0.17297199999984514,-269.89008452951606,100.0,False
23,0.1722909999998592,-269.8900853915877,100.0,False
24,0.17259100000001126,-269.89008635786195,100.0,False
25,0.17362299999967945,-269.890085049816,100.0,False
26,0.17239399999971283,-269.8900832905059,100.0,False
27,0.17652600000019447,-269.890086876004,100.0,False
28,0.1720020000002478,-269.8900856529676,100.0,False
29,0.17163600000003498,-269.8900836011541,100.0,False
30,0.1724460000000363,-269.89008698294157,100.0,False
31,0.1755710000002182,-269.8900850098661,100.0,False
32,0.17525400000022273,-269.89008444844154,100.0,False
33,0.1714950000000499,-269.89008633714826,100.0,False
34,0.1740380000001096,-269.89008542502734,100.0,False
35,0.17305399999986548,-269.8900836721403,100.0,False
36,0.17935699999998178,-269.8900863541531,100.0,False
37,0.17648499999995693,-269.89008529863594,100.0,False
38,0.17223500000000058,-269.8900844965352,100.0,False
39,0.17880400000012742,-269.8900858104371,100.0,False
40,0.17252600000028906,-269.8900856487125,100.0,False
41,0.1721890000003441,-269.8900831774672,100.0,False
42,0.17480299999988347,-269.8900870484612,100.0,False
43,0.1736550000000534,-269.89008452951606,100.0,False
44,0.17214199999989432,-269.8900853915877,100.0,False
45,0.17498699999987366,-269.89008635786195,100.0,False
46,0.1778189999999995,-269.890085049816,100.0,False
47,0.17374000000017986,-269.8900832905059,100.0,False
48,0.17274200000019846,-269.890086876004,100.0,False
49,0.17349200000035125,-269.8900856529676,100.0,False
50,0.1716519999999946,-269.8900836011541,100.0,False
51,0.17470099999991362,-269.89008698294157,100.0,False
52,0.17232199999989462,-269.8900850098661,100.0,False
53,0.17281599999978425,-269.89008444844154,100.0,False
54,0.17417900000009467,-269.89008633714826,100.0,False
55,0.17284199999994598,-269.89008542502734,100.0,False
56,0.17181699999991906,-269.8900836721403,100.0,False
57,0.17202599999973245,-269.8900863541531,100.0,False
58,0.17247599999973318,-269.89008529863594,100.0,False
59,0.1772659999996904,-269.8900844965352,100.0,False
60,0.1753860000003442,-269.8900858104371,100.0,False
61,0.17177200000014636,-269.8900856487125,100.0,False
62,0.17442400000027192,-269.8900831774672,100.0,False
63,0.17227200000024823,-269.8900870484612,100.0,False
64,0.17545000000018263,-269.89008452951606,100.0,False
65,0.18778699999984383,-269.8900853915877,100.0,False
66,0.17281800000000658,-269.89008635786195,100.0,False
67,0.17251600000008693,-269.890085049816,100.0,False
68,0.17259000000012747,-269.8900832905059,100.0,False
69,0.174094999999852,-269.890086876004,100.0,False
70,0.17340699999977005,-269.8900856529676,100.0,False
71,0.17414200000030178,-269.8900836011541,100.0,False
72,0.17489699999987351,-269.89008698294157,100.0,False
73,0.17153800000005504,-269.8900850098661,100.0,False
74,0.1750080000001617,-269.89008444844154,100.0,False
75,0.1712310000002617,-269.89008633714826,100.0,False
76,0.17305100000021412,-269.89008542502734,100.0,False
77,0.17741000000023632,-269.8900836721403,100.0,False
78,0.17240600000013728,-269.8900863541531,100.0,False
79,0.17177700000002005,-269.89008529863594,100.0,False
