steps,time,reward,delta,converged
1,0.0012749999996231054,-183.26486694498277,100.0,False
2,0.0009250000002793968,-156.18401208191716,30.0,False
3,0.0008989999996629194,-131.34071715895863,9.0,False
4,0.0009129999998549465,-118.94681330492955,2.6999999999999886,False
5,0.0010579999998299172,-114.1788399786576,0.8100000000000023,False
6,0.001606000000720087,-112.4862000079799,0.242999999999995,False
7,0.00123399999938556,-111.90957678856748,0.07290000000000418,False
8,0.000976000000264321,-111.71843757169955,0.02187000000000694,False
9,0.000901000000339991,-111.65663788198205,0.006561000000004924,False
10,0.0011000000004059984,-111.6371040687145,0.0019682999999872663,False
11,0.0009369999997943523,-111.63103304112309,0.0005904900000075486,False
12,0.0013539999999920838,-111.62916699460882,0.00017714700001647543,False
13,0.0014429999991989462,-111.6285973767142,5.314409997936309e-05,False
14,0.0017930000003616442,-111.62842424804131,1.5943230010861953e-05,False
15,0.001374999999825377,-111.62837177547385,4.782969000416415e-06,True
