step,reward,mean,median,std,max,min
0,-0.08735632183908043,-0.08735632183908043,-0.08735632183908043,0.0,-0.08735632183908043,-0.08735632183908043
1,-0.09392265193370164,-0.09063948688639104,-0.09063948688639104,0.0032831650473106044,-0.08735632183908043,-0.09392265193370164
2,-0.09266666666666665,-0.09131521347981623,-0.09266666666666665,0.002845931835101717,-0.08735632183908043,-0.09392265193370164
3,-0.08854166666666667,-0.09062182677652884,-0.09060416666666665,0.0027416876861563466,-0.08735632183908043,-0.09392265193370164
4,-0.1,-0.09249746142122309,-0.09266666666666665,0.004481685216104105,-0.08735632183908043,-0.1
5,-0.09395604395604393,-0.0927405585103599,-0.09329465930018414,0.004127153937110378,-0.08735632183908043,-0.1
6,-0.08533333333333332,-0.09168238348507038,-0.09266666666666665,0.004617192125365887,-0.08533333333333332,-0.1
7,-0.06451612903225809,-0.08828660167846883,-0.09060416666666665,0.009968600392158624,-0.06451612903225809,-0.1
8,-0.07755102040816327,-0.08709375931510155,-0.08854166666666667,0.009985716461833003,-0.06451612903225809,-0.1
9,-0.0725,-0.08563438338359139,-0.08794899425287356,0.010436047284089442,-0.06451612903225809,-0.1
10,-0.05925925925925928,-0.08323664482683392,-0.08735632183908043,0.012510059042369417,-0.05925925925925928,-0.1
11,-0.09043478260869565,-0.08383648964198907,-0.08794899425287356,0.01214157036650909,-0.05925925925925928,-0.1
12,-0.0938202247191011,-0.08460446926330538,-0.08854166666666667,0.011964757326880456,-0.05925925925925928,-0.1
13,-0.08103448275862067,-0.08434947022725647,-0.08794899425287356,0.011566129409094973,-0.05925925925925928,-0.1
14,-0.09371428571428568,-0.08497379125972508,-0.08854166666666667,0.011415509949022294,-0.05925925925925928,-0.1
15,-0.08842105263157891,-0.08518924509546597,-0.08848135964912279,0.011084473646231226,-0.05925925925925928,-0.1
16,-0.09017857142857144,-0.08548273487976629,-0.08854166666666667,0.010817409598509754,-0.05925925925925928,-0.1
17,-0.1,-0.08628924960866817,-0.08936011904761906,0.011026031208012394,-0.05925925925925928,-0.1
18,-0.0760869565217391,-0.08575228681461926,-0.08854166666666667,0.01097108421459524,-0.05925925925925928,-0.1
