step,reward,mean,median,std,max,min
0,-3.038235294117647,-3.038235294117647,-3.038235294117647,0.0,-3.038235294117647,-3.038235294117647
1,-0.08571428571428569,-1.5619747899159664,-1.5619747899159664,1.4762605042016808,-0.08571428571428569,-3.038235294117647
2,-0.07027027027027029,-1.0647399500340677,-0.08571428571428569,1.3954861839141541,-0.07027027027027029,-3.038235294117647
3,-0.08166666666666664,-0.8189716291922174,-0.08369047619047616,1.2813049869994788,-0.07027027027027029,-3.038235294117647
4,-0.07027027027027029,-0.669231357407828,-0.08166666666666664,1.1845178646791437,-0.07027027027027029,-3.038235294117647
5,-0.07799999999999999,-0.5706927978398567,-0.07983333333333331,1.103532833703655,-0.07027027027027029,-3.038235294117647
6,-0.06666666666666667,-0.49868906481511527,-0.07799999999999999,1.0367847874415155,-0.06666666666666667,-3.038235294117647
7,-0.08428571428571426,-0.4468886459989401,-0.07983333333333331,0.9794592090858597,-0.06666666666666667,-3.038235294117647
8,-0.09035087719298246,-0.4072733383538337,-0.08166666666666664,0.9302160779620307,-0.06666666666666667,-3.038235294117647
9,-0.07962962962962959,-0.3745089674814133,-0.08064814814814811,0.8879376625175588,-0.06666666666666667,-3.038235294117647
10,-0.07179487179487182,-0.3469895042371823,-0.07962962962962959,0.8510762287976658,-0.06666666666666667,-3.038235294117647
11,-0.062068965517241406,-0.32324612601052055,-0.07881481481481478,0.8186397740936953,-0.062068965517241406,-3.038235294117647
12,-0.06451612903225809,-0.3033438185506542,-0.07799999999999999,0.7895395368930861,-0.062068965517241406,-3.038235294117647
13,-0.07027027027027029,-0.2866957079591982,-0.0748974358974359,0.7631835525718111,-0.062068965517241406,-3.038235294117647
14,-0.07179487179487182,-0.27236898554824307,-0.07179487179487182,0.739251487816532,-0.062068965517241406,-3.038235294117647
15,-0.07027027027027029,-0.2597378158433698,-0.07179487179487182,0.7174469745707492,-0.062068965517241406,-3.038235294117647
16,-0.08103448275862067,-0.24922585507367867,-0.07179487179487182,0.6972947279628077,-0.062068965517241406,-3.038235294117647
17,-0.04500000000000002,-0.23787997423625207,-0.07179487179487182,0.6792614460502642,-0.04500000000000002,-3.038235294117647
18,-0.08624999999999998,-0.2298994492764493,-0.07179487179487182,0.662010954747895,-0.04500000000000002,-3.038235294117647
19,-0.04761904761904764,-0.2207854291935792,-0.07179487179487182,0.6464702784159969,-0.04500000000000002,-3.038235294117647
20,-0.0738095238095238,-0.21378657655624322,-0.07179487179487182,0.6316663401770324,-0.04500000000000002,-3.038235294117647
21,-0.05769230769230771,-0.20669138251697342,-0.07179487179487182,0.6179992487937377,-0.04500000000000002,-3.038235294117647
22,-0.07924528301886789,-0.20115024775618623,-0.07179487179487182,0.6049737286957522,-0.04500000000000002,-3.038235294117647
23,-0.0760869565217391,-0.19593927728808433,-0.07280219780219781,0.5927630573275071,-0.04500000000000002,-3.038235294117647
24,-0.07799999999999999,-0.19122170619656095,-0.0738095238095238,0.5812464639849856,-0.04500000000000002,-3.038235294117647
25,-0.06764705882352942,-0.18646883514375204,-0.07280219780219781,0.5704542608404031,-0.04500000000000002,-3.038235294117647
26,-0.08589743589743587,-0.18274396850499958,-0.0738095238095238,0.5601127415540333,-0.04500000000000002,-3.038235294117647
27,-0.07799999999999999,-0.1790031124869639,-0.07494824016563145,0.5503631630444111,-0.04500000000000002,-3.038235294117647
28,-0.065625,-0.17509352240120651,-0.0738095238095238,0.541186450408333,-0.04500000000000002,-3.038235294117647
29,-0.0825396825396825,-0.17200839440582236,-0.07494824016563145,0.5323495443751294,-0.04500000000000002,-3.038235294117647
30,-0.060714285714285735,-0.1684182618673857,-0.0738095238095238,0.5240619250506238,-0.04500000000000002,-3.038235294117647
31,-0.07659574468085102,-0.16554880820530649,-0.07494824016563145,0.5160558301350797,-0.04500000000000002,-3.038235294117647
32,-0.09160305343511449,-0.1633080277577249,-0.0760869565217391,0.5083347177101486,-0.04500000000000002,-3.038235294117647
33,-0.060714285714285735,-0.1602905647564473,-0.07494824016563145,0.5011033125736518,-0.04500000000000002,-3.038235294117647
34,-0.060714285714285735,-0.15744552821238553,-0.0738095238095238,0.49417134543894636,-0.04500000000000002,-3.038235294117647
