steps,time,reward,delta,converged
1,0.004385000000183936,-259.6119027941418,100.03329605263109,False
2,0.003335999999762862,-174.14118467034956,50.0,False
3,0.0039990000004763715,-61.03477071989866,25.0,False
4,0.003303000000414613,32.89868313256591,12.5,False
5,0.003653999999187363,101.37547721582378,6.25,False
6,0.003758999999263324,145.55109740855937,3.125,False
7,0.0033179999991261866,172.94609390152033,1.5625,False
8,0.003356000000167114,189.58163848134402,0.78125,False
9,0.003689999999551219,199.4829389685474,0.390625,False
10,0.0037739999997938867,205.288760050535,0.1953125,False
11,0.0033009999997375417,208.6147868263609,0.09765625,False
12,0.0032209999999395222,210.4727543337316,0.048828125,False
13,0.003868000000693428,211.49791773033365,0.0244140625,False
14,0.0030919999999241554,212.0551121992458,0.01220703125,False
15,0.0032949999995253165,212.3551005079037,0.006103515625,False
16,0.0037659999998140847,212.5152081385828,0.0030517578125,False
17,0.003705999999510823,212.60001486884835,0.00152587890625,False
18,0.003222999999707099,212.64471854039937,0.000762939453125,False
19,0.0036609999997381237,212.66817023668412,0.0003814697265625,False
20,0.0034539999996923143,212.68040015708158,0.00019073486328125,False
21,0.0031200000003082096,212.68674490931852,9.5367431640625e-05,False
22,0.0034089999999196152,212.6900160544608,4.76837158203125e-05,False
23,0.003907000000253902,212.69169592313534,2.384185791015625e-05,False
24,0.0038509999994857935,212.69255524233833,1.1920928955078125e-05,False
25,0.0031129999997574487,212.692993309099,5.9604644775390625e-06,True
