step,reward,mean,median,std,max,min
0,-0.08281249999999998,-0.08281249999999998,-0.08281249999999998,0.0,-0.08281249999999998,-0.08281249999999998
1,-0.07843137254901959,-0.08062193627450978,-0.08062193627450978,0.0021905637254901952,-0.07843137254901959,-0.08281249999999998
2,-0.08035714285714286,-0.08053367180205413,-0.08035714285714286,0.0017929382377775132,-0.07843137254901959,-0.08281249999999998
3,-0.08225806451612899,-0.08096476998057285,-0.08130760368663592,0.001722935739350137,-0.07843137254901959,-0.08281249999999998
4,-0.08358208955223878,-0.08148823389490603,-0.08225806451612899,0.0018630254770077839,-0.07843137254901959,-0.08358208955223878
5,-0.0882978723404255,-0.08262317363582596,-0.08253528225806449,0.003054967705925357,-0.07843137254901959,-0.0882978723404255
6,-0.08624999999999998,-0.08314129168785081,-0.08281249999999998,0.003100039432249453,-0.07843137254901959,-0.0882978723404255
7,-0.07755102040816327,-0.08244250777788986,-0.08253528225806449,0.003439048791607346,-0.07755102040816327,-0.0882978723404255
8,-0.08450704225352108,-0.08267190049740444,-0.08281249999999998,0.0033066459366221973,-0.07755102040816327,-0.0882978723404255
9,-0.07962962962962959,-0.08236767341062697,-0.08253528225806449,0.0032670328584396154,-0.07755102040816327,-0.0882978723404255
10,-0.0760869565217391,-0.08179669914800079,-0.08225806451612899,0.0036004584799616598,-0.0760869565217391,-0.0882978723404255
11,-0.0875,-0.08227197421900073,-0.08253528225806449,0.003790484993333669,-0.0760869565217391,-0.0882978723404255
12,-0.08552631578947366,-0.0825223081859602,-0.08281249999999998,0.0037436036180539243,-0.0760869565217391,-0.0882978723404255
13,-0.0760869565217391,-0.08206264020994439,-0.08253528225806449,0.003969931724908902,-0.0760869565217391,-0.0882978723404255
14,-0.08358208955223878,-0.08216393683276402,-0.08281249999999998,0.0038540007076890317,-0.0760869565217391,-0.0882978723404255
15,-0.07799999999999999,-0.08190369078071627,-0.08253528225806449,0.0038653472001923647,-0.0760869565217391,-0.0882978723404255
16,-0.07962962962962959,-0.08176992247771117,-0.08225806451612899,0.0037879196561633717,-0.0760869565217391,-0.0882978723404255
17,-0.0760869565217391,-0.08145420214682382,-0.08130760368663592,0.0039045811742321555,-0.0760869565217391,-0.0882978723404255
18,-0.08641975308641975,-0.08171554693311835,-0.08225806451612899,0.003958884411678606,-0.0760869565217391,-0.0882978723404255
19,-0.08166666666666664,-0.08171310291979575,-0.08196236559139781,0.0038586579255748456,-0.0760869565217391,-0.0882978723404255
20,-0.1,-0.08258390754266262,-0.08225806451612899,0.005417217305515379,-0.0760869565217391,-0.1
21,-0.08641975308641975,-0.08275826415828795,-0.08253528225806449,0.005352637480834572,-0.0760869565217391,-0.1
22,-0.08333333333333331,-0.08278326716589861,-0.08281249999999998,0.005236296160805379,-0.0760869565217391,-0.1
23,-0.08281249999999998,-0.08278448520065285,-0.08281249999999998,0.005126049327846122,-0.0760869565217391,-0.1
24,-0.08571428571428569,-0.08290167722119816,-0.08281249999999998,0.005055189582533879,-0.0760869565217391,-0.1
25,-0.1,-0.08355930502038286,-0.08307291666666665,0.005948438231855799,-0.0760869565217391,-0.1
26,-0.08641975308641975,-0.08366524754134719,-0.08333333333333331,0.005862185701636057,-0.0760869565217391,-0.1
27,-0.0825396825396825,-0.08362504879128774,-0.08307291666666665,0.005760340462034288,-0.0760869565217391,-0.1
28,-0.08307692307692306,-0.08360614790458551,-0.08307692307692306,0.005661036533625101,-0.0760869565217391,-0.1
29,-0.08533333333333332,-0.08366372075221043,-0.08320512820512818,0.005574514732057773,-0.0760869565217391,-0.1
30,-0.08281249999999998,-0.08363626201826817,-0.08307692307692306,0.0054859281517254475,-0.0760869565217391,-0.1
31,-0.07755102040816327,-0.08344609821795237,-0.08294471153846153,0.0055023591844931665,-0.0760869565217391,-0.1
32,-1.8224137931034483,-0.1361420889720583,-0.08307692307692306,0.29814277893852,-0.0760869565217391,-1.8224137931034483
33,-0.07962962962962959,-0.13447995781492805,-0.08294471153846153,0.29388075692244614,-0.0760869565217391,-1.8224137931034483
34,-0.07962962962962959,-0.1329128055810624,-0.08281249999999998,0.2897961438925265,-0.0760869565217391,-1.8224137931034483
35,-0.0807017543859649,-0.1314624986034208,-0.08281249999999998,0.28587164210432636,-0.0760869565217391,-1.8224137931034483
36,-0.08641975308641975,-0.13024512710296132,-0.08281249999999998,0.2820766362470313,-0.0760869565217391,-1.8224137931034483
37,-0.08999999999999998,-0.1291860448107781,-0.08294471153846153,0.27841489816942905,-0.0760869565217391,-1.8224137931034483
38,-0.0807017543859649,-0.12794285787680854,-0.08281249999999998,0.27492912658953006,-0.0760869565217391,-1.8224137931034483
39,-2.4785714285714286,-0.18670857214417405,-0.08294471153846153,0.45648585059330365,-0.0760869565217391,-2.4785714285714286
40,-0.0807017543859649,-0.18412304000372992,-0.08281249999999998,0.45118101480806044,-0.0760869565217391,-2.4785714285714286
41,-0.08382352941176469,-0.18173495641820694,-0.08294471153846153,0.4460396389939701,-0.0760869565217391,-2.4785714285714286
42,-0.0807017543859649,-0.17938534706861992,-0.08281249999999998,0.4410855377841249,-0.0760869565217391,-2.4785714285714286
43,-0.08607594936708857,-0.17726467893903963,-0.08294471153846153,0.43626608295576413,-0.0760869565217391,-2.4785714285714286
44,-0.07708333333333332,-0.1750384268144684,-0.08281249999999998,0.4316441296337312,-0.0760869565217391,-2.4785714285714286
45,-0.0738095238095238,-0.17283779848827394,-0.08281249999999998,0.42718171428101226,-0.0738095238095238,-2.4785714285714286
46,-0.08589743589743587,-0.1709880035395327,-0.08281249999999998,0.4227989761139907,-0.0738095238095238,-2.4785714285714286
47,-0.08450704225352108,-0.16918631684607413,-0.08294471153846153,0.4185539325217091,-0.0738095238095238,-2.4785714285714286
