steps,time,reward,delta,converged
1,0.0006710000006933114,54.30000000000001,100.3,False
2,0.0005520000004253234,193.29000000000005,30.0,False
3,0.0005309999996825354,264.984,9.0,False
4,0.0005350000001271837,295.4913,2.700000000000001,False
5,0.0006370000000970322,307.09779000000003,0.8100000000000023,False
6,0.0006929999999556458,311.31602699999996,0.24300000000000033,False
7,0.0005350000001271837,312.68524209,0.07290000000000418,False
8,0.0005320000000210712,313.1296208069999,0.02187000000000694,False
9,0.000525000000379805,313.27253316509996,0.006561000000004924,False
10,0.0008939999997892301,313.31826090753,0.001968300000001477,False
11,0.0007420000001729932,313.33283544075897,0.0005904900000075486,False
12,0.000586000000112108,313.3374665876941,0.00017714700001647543,False
13,0.0005810000002384186,313.3388583360137,5.314410000067937e-05,False
14,0.0005270000001473818,313.33927586050964,1.5943230010861953e-05,False
15,0.0005240000000412692,313.3394011178584,4.782969000416415e-06,True
