steps,time,reward,delta,converged
1,0.0010920000004261965,-246.615133767112,100.0,False
2,0.0012670000005527982,-226.77284205347456,70.0,False
3,0.0009069999996427214,-113.49456962305135,49.0,False
4,0.0010659999998097192,44.19651254088353,34.29999999999998,False
5,0.0008989999996629194,203.59731362999207,24.009999999999962,False
6,0.0018359999994572718,349.2816004014639,16.807000000000016,False
7,0.0014540000001943554,471.98536390177514,11.764900000000011,False
8,0.0020469999999477295,570.4999613842513,8.235430000000008,False
9,0.0012109999997846899,648.2902154379749,5.764800999999977,False
10,0.0009639999998398707,709.174799807704,4.0353607000000125,False
11,0.001314000000093074,756.0382143979742,2.8247524899999803,False
12,0.0012480000004870817,790.775554212724,1.977326742999992,False
13,0.0009049999998751446,816.1564979831346,1.3841287201000227,False
14,0.0012209999995320686,834.5842740035937,0.9688901040699989,False
15,0.0008989999996629194,847.902867909036,0.6782230728489935,False
16,0.000893000000360189,857.4763652640318,0.47475615099426705,False
17,0.0008920000000216532,864.3305868545064,0.33232930569602104,False
18,0.0009380000001328881,869.2205460408932,0.23263051398720336,False
19,0.0009459999992031953,872.6994848490215,0.1628413597910594,False
20,0.0008900000002540764,875.1703793740754,0.11398895185374158,False
21,0.0010309999997843988,876.9194809051301,0.07979226629760205,False
22,0.000901000000339991,878.154007703238,0.055854586408315754,False
23,0.0010869999996430124,879.0233146581852,0.039098210485803975,False
24,0.0008979999993243837,879.6343753634239,0.027368747340119626,False
25,0.0008910000005926122,880.0633773829381,0.019158123138026895,False
26,0.0009440000003451132,880.3644715763809,0.013410686196607458,False
27,0.0008899999993445817,880.5756193309348,0.009387480337636589,False
28,0.0009740000004967442,880.7236054886254,0.00657123623636835,False
29,0.0008909999996831175,880.8272849478574,0.004599865365435107,False
30,0.0008889999999155407,880.8999051738521,0.0032199057558273125,False
31,0.0009690000006230548,880.9507622849799,0.002253934029113225,False
32,0.0009490000002188026,880.9863744300316,0.00157775382035652,False
33,0.0012240000005476759,881.0113095767138,0.001104427674249564,False
34,0.0008950000001277658,881.0287679130644,0.0007730993719405888,False
35,0.000931999999920663,881.0409909006979,0.0005411695603925182,False
36,0.0008830000006128103,881.0495482602745,0.0003788186922975001,False
37,0.0008909999996831175,881.055539173138,0.0002651730845855127,False
38,0.0008909999996831175,881.0597332757983,0.00018562115917575284,False
39,0.0008939999997892301,881.0626694334514,0.0001299348114116583,False
40,0.0009710000003906316,881.0647249216187,9.095436803363555e-05,False
41,0.0008880000004864996,881.0661638747806,6.366805757807015e-05,False
42,0.0010229999998045969,881.0671712122518,4.456764031601779e-05,False
43,0.0008920000000216532,881.0678763929794,3.119734822121245e-05,False
44,0.0011460000005172333,881.068370047777,2.18381437662174e-05,False
45,0.0008959999995568069,881.0687156241722,1.5286700659089547e-05,False
46,0.0009170000002995948,881.0689575391784,1.0700690495468734e-05,False
47,0.0009099999997488339,881.069126887067,7.490483312722063e-06,True
