episode,length,time,reward,delta
0,60.0,0.004323000001022592,-106.0,-100.00040915121704
1,38.0,0.0025980000027630012,-103.8,-100.00039150934518
2,32.0,0.002103999999235384,-103.2,-100.00057097457065
3,93.0,0.00725100000272505,-109.29999999999998,-100.00009069322397
4,25.0,0.0018730000010691583,-102.5,-100.00045780138475
5,68.0,0.004559000000881497,-106.8,-99.99985945400378
6,86.0,0.006234000000404194,-108.59999999999998,-90.00036823609534
7,24.0,0.001583000001119217,-102.4,-99.9999848886711
8,69.0,0.004598000003170455,-106.89999999999999,-100.00057071288485
9,27.0,0.0022399999979825225,-102.7,-90.00035235841065
10,44.0,0.0030850000002828892,-104.4,-90.00051387711358
11,86.0,0.006304000002273824,-108.59999999999998,-100.0005129310903
12,9.0,0.0007240000013553072,-100.9,-99.9814292967971
13,33.0,0.0022140000000945292,-103.3,-99.99031362478392
14,115.0,0.007566000000224449,-111.49999999999997,-99.99051172658048
15,71.0,0.004637999998521991,-107.1,-90.00008162390156
16,12.0,0.0008950000010372605,-101.2,-99.99028831603069
17,65.0,0.004215000000840519,-106.5,-100.00019312529433
18,37.0,0.002626000001328066,-103.7,-81.00046248940222
19,25.0,0.0016410000025643967,-102.5,-99.96394442905972
20,126.0,0.008379999999306165,-112.59999999999997,-100.00023032911038
21,14.0,0.0010440000005473848,-101.4,-89.9998735086034
22,22.0,0.0016500000019732397,-102.2,-99.98981557174096
23,97.0,0.006580000001122244,-109.69999999999999,-100.00047700727852
24,264.0,0.017438999999285443,-126.4000000000001,-99.99981432893549
25,41.0,0.002715000002353918,-104.1,-99.95016779880943
26,98.0,0.006411999998817919,-109.79999999999998,-100.00027237195724
27,87.0,0.005675000000337604,-108.69999999999999,-99.99025069866728
28,37.0,0.0025700000005599577,-103.7,-89.99083401456686
29,50.0,0.0032780000001366716,-105.0,-99.99962787444369
30,122.0,0.008211000000301283,-112.19999999999997,-99.93804848064661
31,74.0,0.00480500000048778,-107.39999999999999,-80.99175061311018
32,36.0,0.0025270000005548354,-103.60000000000001,-99.99976651191469
33,79.0,0.005518000001757173,-107.89999999999999,-100.00046500779604
34,39.0,0.00275099999998929,-103.9,-100.00033025367726
35,243.0,0.018455000001267763,-124.30000000000007,-72.900416240462
