episode,length,time,reward,delta
0,10.0,0.0009320000008301577,-101.0,-100.00038867643164
1,35.0,0.002405999999609776,-103.5,-100.0002477970142
2,42.0,0.00360499999987951,-104.2,-90.00022301731278
3,18.0,0.00202999999964959,-101.8,-99.99992933515648
4,20.0,0.002269999999043648,-102.0,-100.00013069132994
5,21.0,0.0021909999995841645,-102.1,-81.0002007155815
6,19.0,0.001414999998814892,-101.9,-90.00034980878847
7,24.0,0.0018180000006395858,-102.4,-90.00011762219695
8,37.0,0.0026049999996757833,-103.7,-81.00010585997725
9,49.0,0.0032030000002123415,-104.9,-99.99999526180416
10,24.0,0.0015690000000176951,-102.4,-99.9997597408697
11,59.0,0.0037520000005315524,-105.89999999999999,-100.00007659883067
12,6.0,0.000503999999637017,-100.6,-99.98057400981354
13,108.0,0.007891000001109205,-110.79999999999998,-99.99997993883761
14,19.0,0.0012640000004466856,-101.9,-99.94586067908583
15,37.0,0.0024870000015653204,-103.7,-99.95602253729142
16,23.0,0.0015359999997599516,-102.3,-99.990046443713
17,53.0,0.003362000001288834,-105.3,-99.99989469209865
18,90.0,0.0058019999996759,-7.999999999999984,0.9997342498993821
19,9.0,0.000638999999864609,-100.9,-99.98094169822983
20,21.0,0.0013879999987693736,-102.1,-99.99945757238919
21,35.0,0.002247999998871819,-103.5,-81.00031482790962
22,46.0,0.0029359999989537755,-104.6,-99.99946001002955
23,9.0,0.0007110000005923212,-100.9,-72.90009527397953
24,51.0,0.003241999998863321,-105.1,-99.99966585735369
25,31.0,0.001990000000660075,-103.1,-99.99005579742085
26,26.0,0.0017079999997804407,-102.6,-99.97901031999567
27,37.0,0.0025040000000444707,-103.7,-90.97361695536794
28,132.0,0.008331000000907807,-113.19999999999997,-89.99951181515027
29,25.0,0.0016309999991790392,-102.5,-99.98862195956333
30,22.0,0.0014950000004319008,-102.2,-99.9618681090419
31,21.0,0.001374999999825377,-102.1,-99.98946747679629
32,97.0,0.006031999999322579,-109.69999999999999,-99.98576594457494
33,83.0,0.005412000000433181,-108.29999999999998,-78.02677218204717
34,18.0,0.0011930000000575092,-101.8,-100.00003461257175
35,30.0,0.0019200000006094342,-103.0,-90.97539981112742
36,18.0,0.0011950000007345807,-101.8,-99.96708713950969
37,29.0,0.0018970000000990694,-102.9,-99.99967680398872
38,31.0,0.002015999998548068,-103.1,-91.87371885423175
39,9.0,0.0006339999999909196,-100.9,-99.98859828048032
40,44.0,0.002854000000297674,-104.4,-99.99998468888056
41,24.0,0.001571999999214313,-102.4,-75.59437916765748
42,9.0,0.0007810000006429618,-100.9,-99.99987568885669
43,96.0,0.006154000000606175,-109.59999999999998,-65.61008574658157
44,49.0,0.0031269999999494758,-104.9,-99.99999147739024
45,36.0,0.002516000000468921,-103.60000000000001,-99.98051381428505
46,64.0,0.004034999999930733,-106.39999999999999,-89.989759763607
47,60.0,0.003779999999096617,-106.0,-89.99998194495384
48,58.0,0.003838000000541797,-105.8,-99.99951653038471
49,35.0,0.002807000000757398,-103.5,-89.98973845243229
50,79.0,0.005234000000200467,-107.89999999999999,-80.99076460718905
51,33.0,0.0021520000009331852,-103.3,-99.95669862312624
52,72.0,0.004523999999946682,-107.19999999999999,-90.98774164409824
53,42.0,0.0028299999994487735,-104.2,-89.99978376678274
54,37.0,0.0024050000010902295,-103.7,-89.9995140090266
55,15.0,0.0010090000014315592,-101.5,-89.96568129813771
56,98.0,0.006333999999696971,-109.79999999999998,-89.98246243285654
57,64.0,0.004044999999678112,-106.39999999999999,-99.99022217247112
58,82.0,0.005450000000564614,-108.19999999999999,-71.21695401222554
59,84.0,0.005275999999867054,-108.39999999999999,-89.96109771242199
60,13.0,0.0009659999996074475,-101.3,-81.88896747968842
61,60.0,0.003967000000557164,-106.0,-80.96911316832393
62,63.0,0.004210999999486376,-106.3,-99.99002222570486
63,25.0,0.0016399999985878821,-102.5,-78.016390275362
64,39.0,0.002494000000297092,-103.9,-99.95532412867665
65,71.0,0.004665000000386499,-107.1,-99.99947190182958
66,47.0,0.003072999999858439,-104.7,-72.87220185149154
67,39.0,0.0025260000002162997,-103.9,-65.58498166634239
68,26.0,0.0018410000011499505,-102.6,-73.18467628804063
69,19.0,0.0012750000005326,-101.9,-82.73272976571405
70,75.0,0.004823999999644002,-6.499999999999989,0.8997608249094439
71,22.0,0.0015569999995932449,-102.2,-93.95903606802361
