params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",18.995405000001483,1000,5.3697333333333335,5.733333333333333,4.9411764705882355,5.733333333333333,0.39474456968287436
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",98.74038200000359,1000,2.359933333333333,-1.0,-1.0,5.733333333333333,3.3666599333266
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",105.52245199999743,1000,2.0973333333333333,-1.0,-1.0,5.733333333333333,3.3558760406189023
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",372.53936400000384,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",102.04550199999358,1000,2.3868666666666667,5.733333333333333,-1.0,5.733333333333333,3.3666060661212573
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",100.8228620000009,1000,2.4945999999999997,5.733333333333333,-1.0,5.733333333333333,3.364235055204476
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",97.97322899999563,1000,2.3801333333333337,5.733333333333333,-1.0,5.733333333333333,3.366639733225599
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",91.01287400000001,1000,2.6898666666666666,5.733333333333333,-1.0,5.733333333333333,3.351117157672116
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",103.25330200000462,1000,2.1646666666666663,-1.0,-1.0,5.733333333333333,3.360601202827322
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",98.96313999999984,1000,2.3532,-1.0,-1.0,5.733333333333333,3.3666397332255995
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",93.51731999999902,1000,2.5551999999999997,5.733333333333333,-1.0,5.733333333333333,3.3613835881473966
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",103.31516399999964,1000,2.1983333333333337,-1.0,-1.0,5.733333333333333,3.362455699832094
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",98.22563599999557,1000,2.4070666666666667,5.733333333333333,-1.0,5.733333333333333,3.3664242579396384
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",370.71679700000095,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",96.98834799999895,1000,2.4407333333333336,5.733333333333333,-1.0,5.733333333333333,3.3658518347267354
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",95.27193399999669,1000,2.4878666666666667,5.733333333333333,-1.0,5.733333333333333,3.3644843593698646
