episode,length,time,reward,delta
0,118.0,0.007928999999421649,-111.79999999999997,-99.99975259934787
1,8.0,0.0006269999976211693,-100.8,-99.99997739864783
2,34.0,0.002366000000620261,-103.4,-99.99919357393536
3,38.0,0.002595999998447951,-103.8,-99.98970580476033
4,11.0,0.0008650000017951243,-101.1,-99.98960380218244
5,39.0,0.0026330000000598375,-103.9,-100.00016531907956
6,103.0,0.0072220000001834705,-110.29999999999998,-99.99940593163923
7,52.0,0.0034249999989697244,-105.2,-89.9907352242843
8,81.0,0.005213000000367174,-108.1,-100.00034349329731
9,23.0,0.0015019999991636723,-102.3,-89.99927421654182
10,31.0,0.002174999997805571,-103.1,-99.99965833796972
11,104.0,0.006670999999187188,-110.39999999999998,-100.00029713917512
12,32.0,0.0022290000015345868,-103.2,-100.00017016382334
13,37.0,0.0023729999993520323,-103.7,-100.00000767371901
14,36.0,0.002298999999766238,-103.60000000000001,-89.9994653384753
15,60.0,0.003872000001138076,-106.0,-99.98060725598646
16,76.0,0.00495500000033644,-107.6,-99.97991222650826
17,37.0,0.002528999997593928,-103.7,-99.99951796819471
18,177.0,0.011339000000589294,-117.69999999999999,-100.00024873750931
19,88.0,0.005552999999054009,-108.79999999999998,-89.99977733941309
20,64.0,0.004331000000092899,-106.39999999999999,-99.99929755182278
21,155.0,0.009884000002784887,-115.49999999999996,-99.9892460336673
22,34.0,0.002187999998568557,-103.4,-99.90382156994741
23,30.0,0.0020450000010896474,-103.0,-99.95635829810045
24,49.0,0.0033049999983632006,-104.9,-99.99989233368352
25,114.0,0.007298999997146893,-111.39999999999998,-99.95150792936452
26,47.0,0.0030960000003688037,-104.7,-100.00015595867117
27,63.0,0.003969000001234235,-106.3,-100.00019615489347
28,32.0,0.0022219999991648365,-103.2,-99.96219444672425
29,143.0,0.009260999999241903,-114.29999999999997,-99.99991554432616
30,48.0,0.0030709999991813675,-104.8,-100.00013223767611
31,62.0,0.00393400000029942,-106.19999999999999,-100.00027075824457
32,47.0,0.0031410000010509975,-104.7,-99.99927984781114
33,214.0,0.013596000000688946,-121.40000000000003,-99.99004990983697
34,98.0,0.006444999999075662,-109.79999999999998,-99.9900356663881
35,18.0,0.001198999998450745,-101.8,-99.94661184257905
36,181.0,0.011601000001974171,-118.1,-99.94916313639281
37,74.0,0.004832999999052845,-107.39999999999999,-99.98940343831529
38,74.0,0.004652999999962049,-107.39999999999999,-99.99985608725224
39,116.0,0.007519000002503162,-10.599999999999975,1.0003650624475557
40,130.0,0.008279999998194398,-112.99999999999997,-99.98005749397197
41,115.0,0.0075840000026801135,-111.49999999999997,-99.96747483776622
42,36.0,0.0023049999981594738,-103.60000000000001,-99.99980783298396
43,92.0,0.006353000000672182,-109.19999999999999,-99.9886662180442
44,206.0,0.016900999999052146,-120.60000000000002,-99.97026422871006
45,13.0,0.0010099999999511056,-101.3,-99.94445418700424
46,86.0,0.005495000001246808,-108.59999999999998,-89.97323780583906
47,49.0,0.0034560000021883752,-104.9,-89.99046309448377
48,23.0,0.0015200000016193371,-102.3,-99.8476567623187
49,192.0,0.013498000000254251,-119.2,-100.00016484693793
50,519.0,0.03428200000053039,-151.90000000000046,-99.99963051867107
51,77.0,0.005667000001267297,-107.69999999999999,-99.92232707775906
52,45.0,0.0032339999997930136,-104.5,-99.99962860235078
53,106.0,0.007315000002563465,-110.59999999999998,-99.94489970153376
54,51.0,0.003403000002435874,-105.1,-100.00043312125095
55,71.0,0.004527000000962289,-107.1,-99.99964102520003
56,105.0,0.006858999997348292,-110.49999999999997,-99.8941532184309
57,136.0,0.009132999999565072,-113.59999999999997,-99.99969401163855
58,126.0,0.008117000001220731,-112.59999999999997,-90.98613480536088
59,190.0,0.012209000000439119,-119.0,-100.00048277740864
60,253.0,0.016042999999626772,-125.3000000000001,-99.88141155489474
61,162.0,0.010335000002669403,-116.19999999999996,-99.89553795821836
62,180.0,0.012603999999555526,-117.99999999999999,-99.99927128479533
63,346.0,0.021916999998211395,-134.60000000000022,-100.00054243211409
64,258.0,0.01643300000068848,-125.8000000000001,-99.9993449867214
65,63.0,0.004039999999804422,-106.3,-99.97793482311384
66,145.0,0.009329999997135019,-114.49999999999997,-99.98979436725642
67,281.0,0.01789700000153971,-128.10000000000014,-99.97060497636366
