steps,time,reward,delta,converged
1,0.0014090000004216563,-5.095000000000001,50.0,False
2,0.0007839999998395797,-8.424999999999999,50.0,False
3,0.000897999998414889,-7.235714285714286,50.0,False
4,0.0014570000021194573,-4.857142857142857,50.0,False
5,0.0011789999989559874,-6.34375,50.0,False
6,0.0012879999994765967,-5.095000000000001,49.975,False
7,0.002599999999802094,-2.8000000000000003,49.975,False
8,0.0022759999992558733,-3.43,50.0,False
9,0.0020309999999881256,-3.9423076923076925,50.0,False
10,0.0004059999992023222,-16.75,25.0,False
11,0.0021809999998367857,-3.221875,12.5,False
12,0.0016619999987597112,-4.443478260869566,50.0,False
13,0.0010940000029222574,-6.34375,50.0,False
14,0.000923999999940861,-7.7846153846153845,25.0,False
15,0.0018970000019180588,-3.43,49.945625,False
16,0.0035759999991569202,-1.95,25.0,False
17,0.0011840000006486662,-5.976470588235294,49.93375,False
18,0.003294999998615822,-3.9423076923076925,50.0,False
19,0.004680000001826556,-3.667857142857143,25.0,False
20,0.0020719999993161764,-3.1272727272727274,49.89072618286133,False
21,0.0015879999991739169,-4.2625,49.975,False
22,0.0025839999980235007,-2.5365853658536586,25.0,False
23,0.001335000000835862,-4.857142857142857,49.84621040915576,False
24,0.0022519999984069727,-2.9542857142857146,49.951153515625,False
25,0.00275099999998929,-2.3704545454545456,50.0,False
26,0.0030389999992621597,-2.18125,49.9071481796875,False
27,0.0013169999983801972,-5.095000000000001,49.9260544296875,False
28,0.002087999997456791,-3.1272727272727274,50.0,False
29,0.001759999999194406,-3.667857142857143,50.0,False
30,0.001330999999481719,-4.857142857142857,50.0,False
31,0.0017840000000433065,-3.9423076923076925,25.0,False
32,0.0009669999999459833,-6.760000000000001,48.335030945312496,False
33,0.0020679999979620334,-3.1272727272727274,37.4306546875,False
34,0.0014259999989008065,-4.857142857142857,49.9220984375,False
35,0.0014689999989059288,-4.443478260869566,25.0,False
36,0.004164999998465646,-1.6857142857142855,12.5,False
37,0.0006589999975403771,-10.09,18.715327343749998,False
38,0.0017220000008819625,-3.8,37.46875,False
39,0.006868000000395114,-1.008181818181818,24.16751547265625,False
