step,reward,mean,median,std,max,min
0,5.733333333333333,5.733333333333333,5.733333333333333,0.0,5.733333333333333,5.733333333333333
1,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
2,5.733333333333333,3.488888888888889,5.733333333333333,3.17412377332628,5.733333333333333,-1.0
3,5.733333333333333,4.05,5.733333333333333,2.91561885940761,5.733333333333333,-1.0
4,-1.0,3.04,5.733333333333333,3.298646186948013,5.733333333333333,-1.0
5,5.733333333333333,3.488888888888889,5.733333333333333,3.17412377332628,5.733333333333333,-1.0
6,-1.0,2.8476190476190477,5.733333333333333,3.332135839322983,5.733333333333333,-1.0
7,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
8,-1.0,1.9925925925925927,-1.0,3.345820232999685,5.733333333333333,-1.0
9,5.733333333333333,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
10,5.733333333333333,2.672727272727273,5.733333333333333,3.3527259580619257,5.733333333333333,-1.0
11,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
12,5.733333333333333,2.6256410256410256,5.733333333333333,3.35669133609843,5.733333333333333,-1.0
13,5.733333333333333,2.8476190476190477,5.733333333333333,3.332135839322983,5.733333333333333,-1.0
14,-1.0,2.591111111111111,5.733333333333333,3.3591768539037163,5.733333333333333,-1.0
15,5.733333333333333,2.7874999999999996,5.733333333333333,3.3402610302190454,5.733333333333333,-1.0
16,5.733333333333333,2.96078431372549,5.733333333333333,3.313829909017319,5.733333333333333,-1.0
17,5.733333333333333,3.1148148148148147,5.733333333333333,3.282486678246683,5.733333333333333,-1.0
18,5.733333333333333,3.2526315789473683,5.733333333333333,3.2480010188809816,5.733333333333333,-1.0
19,5.733333333333333,3.3766666666666665,5.733333333333333,3.211595311437051,5.733333333333333,-1.0
20,-1.0,3.168253968253968,5.733333333333333,3.2698474341134682,5.733333333333333,-1.0
21,5.733333333333333,3.2848484848484847,5.733333333333333,3.2390409990002866,5.733333333333333,-1.0
22,5.733333333333333,3.391304347826087,5.733333333333333,3.2069552642331467,5.733333333333333,-1.0
23,-1.0,3.2083333333333335,5.733333333333333,3.2597609830579097,5.733333333333333,-1.0
24,5.733333333333333,3.3093333333333335,5.733333333333333,3.2319999999999998,5.733333333333333,-1.0
25,5.733333333333333,3.4025641025641025,5.733333333333333,3.203335909133721,5.733333333333333,-1.0
26,-1.0,3.2395061728395063,5.733333333333333,3.2515528045702102,5.733333333333333,-1.0
27,5.733333333333333,3.3285714285714287,5.733333333333333,3.226326653249697,5.733333333333333,-1.0
28,5.733333333333333,3.4114942528735632,5.733333333333333,3.20043430795658,5.733333333333333,-1.0
29,-1.0,3.2644444444444445,5.733333333333333,3.2447556928331043,5.733333333333333,-1.0
30,-1.0,3.1268817204301076,5.733333333333333,3.2797130234939598,5.733333333333333,-1.0
31,-1.0,2.997916666666667,5.733333333333333,3.306957496240985,5.733333333333333,-1.0
32,-1.0,2.876767676767677,5.733333333333333,3.3277982817379983,5.733333333333333,-1.0
33,-1.0,2.7627450980392156,5.733333333333333,3.3432867541755833,5.733333333333333,-1.0
34,5.733333333333333,2.8476190476190477,5.733333333333333,3.332135839322983,5.733333333333333,-1.0
35,-1.0,2.740740740740741,5.733333333333333,3.345820232999685,5.733333333333333,-1.0
36,-1.0,2.6396396396396398,5.733333333333333,3.355581946618312,5.733333333333333,-1.0
37,-1.0,2.543859649122807,5.733333333333333,3.3620004597579616,5.733333333333333,-1.0
38,-1.0,2.452991452991453,5.733333333333333,3.365559756669078,5.733333333333333,-1.0
39,5.733333333333333,2.5349999999999997,5.733333333333333,3.3624556998320934,5.733333333333333,-1.0
40,5.733333333333333,2.6130081300813006,5.733333333333333,3.357642078579428,5.733333333333333,-1.0
41,-1.0,2.526984126984127,5.733333333333333,3.362847417942391,5.733333333333333,-1.0
42,5.733333333333333,2.601550387596899,5.733333333333333,3.358463053553874,5.733333333333333,-1.0
43,5.733333333333333,2.6727272727272724,5.733333333333333,3.3527259580619257,5.733333333333333,-1.0
44,-1.0,2.591111111111111,5.733333333333333,3.3591768539037163,5.733333333333333,-1.0
45,5.733333333333333,2.6594202898550723,5.733333333333333,3.3539140955836215,5.733333333333333,-1.0
46,-1.0,2.581560283687943,5.733333333333333,3.3598013598735204,5.733333333333333,-1.0
47,-1.0,2.506944444444444,5.733333333333333,3.3637429434346164,5.733333333333333,-1.0
48,5.733333333333333,2.5727891156462586,5.733333333333333,3.360350871630982,5.733333333333333,-1.0
49,-1.0,2.501333333333333,5.733333333333333,3.363972255137271,5.733333333333333,-1.0
50,-1.0,2.4326797385620913,5.733333333333333,3.3660194174697464,5.733333333333333,-1.0
51,5.733333333333333,2.4961538461538457,5.733333333333333,3.3641756070087814,5.733333333333333,-1.0
52,5.733333333333333,2.557232704402515,5.733333333333333,3.361268961226713,5.733333333333333,-1.0
53,5.733333333333333,2.6160493827160485,5.733333333333333,3.3574175649418816,5.733333333333333,-1.0
54,-1.0,2.5503030303030294,5.733333333333333,3.3616546714965923,5.733333333333333,-1.0
55,-1.0,2.486904761904762,5.733333333333333,3.3645188727213227,5.733333333333333,-1.0
56,-1.0,2.425730994152047,5.733333333333333,3.3661485186579547,5.733333333333333,-1.0
57,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
58,-1.0,2.3096045197740116,-1.0,3.3661830544158535,5.733333333333333,-1.0
59,-1.0,2.2544444444444447,-1.0,3.3647957764601335,5.733333333333333,-1.0
60,-1.0,2.2010928961748637,-1.0,3.3625927155945567,5.733333333333333,-1.0
61,-1.0,2.1494623655913982,-1.0,3.359652770159269,5.733333333333333,-1.0
62,-1.0,2.0994708994708997,-1.0,3.356046910643102,5.733333333333333,-1.0
63,-1.0,2.051041666666667,-1.0,3.351839092769736,5.733333333333333,-1.0
64,-1.0,2.0041025641025643,-1.0,3.3470870493574454,5.733333333333333,-1.0
65,5.733333333333333,2.0606060606060606,-1.0,3.3527259580619257,5.733333333333333,-1.0
66,-1.0,2.014925373134328,-1.0,3.348241703770599,5.733333333333333,-1.0
67,5.733333333333333,2.0696078431372547,-1.0,3.3535355223715415,5.733333333333333,-1.0
68,5.733333333333333,2.1227053140096617,-1.0,3.357815853029199,5.733333333333333,-1.0
69,5.733333333333333,2.174285714285714,-1.0,3.3611655736671833,5.733333333333333,-1.0
70,5.733333333333333,2.224413145539905,-1.0,3.363659967977067,5.733333333333333,-1.0
71,-1.0,2.1796296296296296,-1.0,3.36146717836436,5.733333333333333,-1.0
72,-1.0,2.1360730593607307,-1.0,3.3587603416609055,5.733333333333333,-1.0
73,5.733333333333333,2.1846846846846844,-1.0,3.361744636744194,5.733333333333333,-1.0
74,-1.0,2.1422222222222222,-1.0,3.3591768539037163,5.733333333333333,-1.0
75,5.733333333333333,2.189473684210526,-1.0,3.362000459757961,5.733333333333333,-1.0
76,5.733333333333333,2.235497835497835,-1.0,3.3641104592706594,5.733333333333333,-1.0
77,-1.0,2.1940170940170938,-1.0,3.3622368401866582,5.733333333333333,-1.0
78,-1.0,2.153586497890295,-1.0,3.359916857024691,5.733333333333333,-1.0
79,5.733333333333333,2.1983333333333333,-1.0,3.3624556998320934,5.733333333333333,-1.0
80,-1.0,2.1588477366255145,-1.0,3.360246380365731,5.733333333333333,-1.0
81,-1.0,2.1203252032520328,-1.0,3.357642078579428,5.733333333333333,-1.0
82,5.733333333333333,2.1638554216867467,-1.0,3.360552342004829,5.733333333333333,-1.0
83,-1.0,2.126190476190476,-1.0,3.358067248620626,5.733333333333333,-1.0
84,-1.0,2.0894117647058823,-1.0,3.355230865943976,5.733333333333333,-1.0
85,-1.0,2.0534883720930233,-1.0,3.35206858525484,5.733333333333333,-1.0
86,-1.0,2.018390804597701,-1.0,3.348603943189544,5.733333333333333,-1.0
87,-1.0,1.9840909090909093,-1.0,3.3448587764148994,5.733333333333333,-1.0
88,5.733333333333333,2.0262172284644198,-1.0,3.3494086977363957,5.733333333333333,-1.0
89,5.733333333333333,2.0674074074074076,-1.0,3.353339878418536,5.733333333333333,-1.0
90,-1.0,2.0336996336996336,-1.0,3.350160802021535,5.733333333333333,-1.0
91,5.733333333333333,2.0739130434782607,-1.0,3.3539140955836224,5.733333333333333,-1.0
92,-1.0,2.040860215053763,-1.0,3.3508647541391245,5.733333333333333,-1.0
93,5.733333333333333,2.080141843971631,-1.0,3.354451962753979,5.733333333333333,-1.0
94,5.733333333333333,2.11859649122807,-1.0,3.3575148000421846,5.733333333333333,-1.0
95,5.733333333333333,2.15625,-1.0,3.360084711853755,5.733333333333333,-1.0
96,5.733333333333333,2.193127147766323,-1.0,3.362191023696346,5.733333333333333,-1.0
97,-1.0,2.160544217687075,-1.0,3.360350871630982,5.733333333333333,-1.0
98,5.733333333333333,2.1966329966329963,-1.0,3.3623701455222514,5.733333333333333,-1.0
99,5.733333333333333,2.2319999999999998,-1.0,3.363972255137271,5.733333333333333,-1.0
100,5.733333333333333,2.266666666666666,-1.0,3.3651811904330566,5.733333333333333,-1.0
101,5.733333333333333,2.300653594771241,-1.0,3.3660194174697473,5.733333333333333,-1.0
102,5.733333333333333,2.333980582524271,-1.0,3.366507992616071,5.733333333333333,-1.0
103,-1.0,2.3019230769230767,-1.0,3.3660440745824407,5.733333333333333,-1.0
104,-1.0,2.2704761904761903,-1.0,3.3652922364535733,5.733333333333333,-1.0
105,5.733333333333333,2.30314465408805,-1.0,3.3660673490532553,5.733333333333333,-1.0
106,5.733333333333333,2.3352024922118377,-1.0,3.3665196346034167,5.733333333333333,-1.0
107,-1.0,2.3043209876543207,-1.0,3.3660893423604987,5.733333333333333,-1.0
108,-1.0,2.274006116207951,-1.0,3.3653912799009174,5.733333333333333,-1.0
109,-1.0,2.2442424242424237,-1.0,3.3644400350297965,5.733333333333333,-1.0
110,-1.0,2.2150150150150147,-1.0,3.363249354567064,5.733333333333333,-1.0
111,5.733333333333333,2.2464285714285714,-1.0,3.364518872721323,5.733333333333333,-1.0
112,5.733333333333333,2.2772861356932155,-1.0,3.3654799903026236,5.733333333333333,-1.0
113,-1.0,2.248538011695907,-1.0,3.364593595862544,5.733333333333333,-1.0
114,-1.0,2.220289855072464,-1.0,3.3634830568135707,5.733333333333333,-1.0
115,5.733333333333333,2.2505747126436786,-1.0,3.364664485896858,5.733333333333333,-1.0
116,5.733333333333333,2.280341880341881,-1.0,3.365559756669078,5.733333333333333,-1.0
117,-1.0,2.2525423728813565,-1.0,3.3647318006064686,5.733333333333333,-1.0
118,5.733333333333333,2.2817927170868355,-1.0,3.3655966569283318,5.733333333333333,-1.0
119,5.733333333333333,2.3105555555555553,-1.0,3.3661990415978558,5.733333333333333,-1.0
120,5.733333333333333,2.3388429752066116,-1.0,3.3665516907717277,5.733333333333333,-1.0
121,-1.0,2.3114754098360657,-1.0,3.366214248917306,5.733333333333333,-1.0
122,-1.0,2.2845528455284554,-1.0,3.365665129632258,5.733333333333333,-1.0
123,-1.0,2.2580645161290325,-1.0,3.364914563156552,5.733333333333333,-1.0
124,5.733333333333333,2.2858666666666667,-1.0,3.3656969270040404,5.733333333333333,-1.0
125,5.733333333333333,2.3132275132275133,-1.0,3.3662425196833565,5.733333333333333,-1.0
126,5.733333333333333,2.340157480314961,-1.0,3.366562298173526,5.733333333333333,-1.0
127,5.733333333333333,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
128,-1.0,2.340568475452197,-1.0,3.3665655093670432,5.733333333333333,-1.0
129,-1.0,2.314871794871795,-1.0,3.366268220997875,5.733333333333333,-1.0
130,-1.0,2.289567430025446,-1.0,3.3657837352025135,5.733333333333333,-1.0
131,5.733333333333333,2.3156565656565657,-1.0,3.36628020432634,5.733333333333333,-1.0
132,-1.0,2.2907268170426067,-1.0,3.3658100932291943,5.733333333333333,-1.0
133,-1.0,2.266169154228856,-1.0,3.365166369503632,5.733333333333333,-1.0
134,5.733333333333333,2.2918518518518516,-1.0,3.365835288294522,5.733333333333333,-1.0
135,5.733333333333333,2.317156862745098,-1.0,3.366302604306406,5.733333333333333,-1.0
136,-1.0,2.2929440389294404,-1.0,3.36585938782415,5.733333333333333,-1.0
137,5.733333333333333,2.3178743961352657,-1.0,3.3663130809211483,5.733333333333333,-1.0
138,-1.0,2.2940047961630694,-1.0,3.3658824544269756,5.733333333333333,-1.0
139,5.733333333333333,2.318571428571429,-1.0,3.366323111722493,5.733333333333333,-1.0
140,-1.0,2.295035460992908,-1.0,3.3659045463022523,5.733333333333333,-1.0
141,5.733333333333333,2.3192488262910795,-1.0,3.366332721651049,5.733333333333333,-1.0
142,-1.0,2.296037296037296,-1.0,3.365925717607111,5.733333333333333,-1.0
143,-1.0,2.2731481481481484,-1.0,3.365367547703898,5.733333333333333,-1.0
144,-1.0,2.2505747126436786,-1.0,3.3646644858968577,5.733333333333333,-1.0
145,5.733333333333333,2.274429223744292,-1.0,3.365402902858376,5.733333333333333,-1.0
146,5.733333333333333,2.297959183673469,-1.0,3.3659654968857278,5.733333333333333,-1.0
147,-1.0,2.2756756756756755,-1.0,3.365436834053333,5.733333333333333,-1.0
148,5.733333333333333,2.2988814317673376,-1.0,3.3659841957998093,5.733333333333333,-1.0
149,5.733333333333333,2.3217777777777777,-1.0,3.3663673941058136,5.733333333333333,-1.0
150,-1.0,2.2997792494481235,-1.0,3.366002156544508,5.733333333333333,-1.0
151,5.733333333333333,2.3223684210526314,-1.0,3.366375218225081,5.733333333333333,-1.0
152,-1.0,2.3006535947712417,-1.0,3.3660194174697464,5.733333333333333,-1.0
153,5.733333333333333,2.322943722943723,-1.0,3.3663827394752137,5.733333333333333,-1.0
154,-1.0,2.3015053763440863,-1.0,3.3660360144668595,5.733333333333333,-1.0
155,5.733333333333333,2.3235042735042732,-1.0,3.366389973289033,5.733333333333333,-1.0
156,-1.0,2.302335456475584,-1.0,3.3660519811553407,5.733333333333333,-1.0
