episode,length,time,reward,delta
0,96.0,0.006790999999793712,-109.59999999999998,-100.00032627803034
1,22.0,0.0019509999983711168,-102.2,-100.00045807010235
2,93.0,0.006767999999283347,-109.29999999999998,-100.0004227202794
3,120.0,0.010484999998880085,-111.99999999999997,-100.00055668083571
4,142.0,0.011636999999609543,-114.19999999999996,-100.00047217717953
5,56.0,0.005853000002389308,-105.6,-99.9999973742809
6,7.0,0.0006260000009206124,-100.7,-100.00057634022738
7,127.0,0.008299999997689156,-112.69999999999997,-99.99983835423366
8,41.0,0.0027669999981299043,-104.1,-99.9638034104168
9,69.0,0.004690000001573935,-106.89999999999999,-100.00036415697177
10,23.0,0.0015659999990020879,-102.3,-99.98069631199489
11,86.0,0.006863000002340414,-108.59999999999998,-100.00039114682002
12,44.0,0.0029070000018691644,-104.4,-100.00030157132801
13,43.0,0.0027379999992263038,-104.3,-99.99002455958902
14,25.0,0.0018070000005536713,-102.5,-100.00030599785505
15,91.0,0.005897999999433523,-109.09999999999998,-99.99970762132348
16,124.0,0.007883999998739455,-112.39999999999998,-100.00045874407857
17,52.0,0.0038620000013906974,-105.2,-99.99033359934425
18,118.0,0.01220399999874644,-111.79999999999997,-100.00058511278463
19,44.0,0.0037389999997685663,-104.4,-99.96549665185451
20,77.0,0.004876999999396503,-107.69999999999999,-89.9998545188103
21,10.0,0.0008720000005268957,-101.0,-99.95528597902512
22,98.0,0.007046999999147374,-109.79999999999998,-89.96742306937512
23,58.0,0.003692999998747837,-105.8,-99.9996287818476
24,19.0,0.0013209999997343402,-101.9,-90.0002936502273
25,107.0,0.0075670000005629845,-110.69999999999997,-90.98963768376973
26,24.0,0.0018730000010691583,-102.4,-100.00068855119822
27,150.0,0.009728000000905013,-114.99999999999996,-90.0006196960784
28,86.0,0.005672999999660533,-108.59999999999998,-99.98116974282067
29,34.0,0.0021859999978914857,-103.4,-99.98077821399127
30,116.0,0.007601999997859821,-111.59999999999998,-99.93502384721951
