episode,length,time,reward,delta
0,8.0,0.0007260000002133893,-100.8,-100.0
1,16.0,0.001120999999329797,-101.6,-100.0
2,42.0,0.0029869999998481944,-104.2,-100.0
3,6.0,0.0006319999993138481,-100.6,-100.0
4,10.0,0.0009079999999812571,-101.0,-100.0
5,44.0,0.004634000000805827,-104.4,-100.0
6,14.0,0.0012239999996381812,-101.4,-99.99
7,5.0,0.00039599999945494346,-100.5,-100.0
8,51.0,0.004114999999728752,-105.1,-100.0
9,21.0,0.002099000001180684,-102.1,-90.99
10,12.0,0.0011050000011891825,-101.2,-99.9804
11,36.0,0.0026819999984581955,-103.60000000000001,-99.99
12,27.0,0.0019269999993412057,-102.7,-90.0
13,46.0,0.003172999999151216,-104.6,-100.0
14,21.0,0.001449999999749707,-102.1,-99.99
15,34.0,0.0023029999993013917,-103.4,-89.98236
16,20.0,0.0013200000012147939,-102.0,-100.0
17,25.0,0.001943000001119799,-102.5,-100.0
18,43.0,0.002813000000969623,-104.3,-99.979284
19,19.0,0.0012620000015886035,-101.9,-81.89099999999999
20,41.0,0.0031720000006316695,-104.1,-100.0
21,10.0,0.0007530000002589077,-101.0,-99.97796852364
22,10.0,0.0008559999987483025,-101.0,-73.7019
23,25.0,0.0016610000002401648,-102.5,-84.58978944
24,67.0,0.005300000000715954,-106.69999999999999,-99.96487808822529
25,30.0,0.0022229999995033722,-103.0,-100.0
26,22.0,0.001494000000093365,-102.2,-99.981
27,4.0,0.0003239999987272313,-100.4,-89.980171671276
28,19.0,0.0013139999991835793,-101.9,-90.0
29,14.0,0.0009789999985514442,-101.4,-90.0
30,29.0,0.002516000000468921,-102.9,-80.9821545041484
31,4.0,0.0004440000011527445,-100.4,-90.9883056
32,15.0,0.001023999999233638,-101.5,-99.981
33,86.0,0.0054470000013679964,-108.59999999999998,-89.9829
34,15.0,0.001003000001219334,-101.5,-100.0
35,17.0,0.0011279999998805579,-101.7,-72.88393905373356
36,11.0,0.001025000001391163,-101.1,-80.984124
37,39.0,0.002771999999822583,-103.9,-100.0
38,22.0,0.001977999998416635,-102.2,-65.5955451483602
39,28.0,0.002733000001171604,-102.8,-90.988824
40,16.0,0.00120000000060827,-101.6,-100.0
41,13.0,0.001029999999445863,-101.3,-80.98461
42,86.0,0.005565999999816995,-108.59999999999998,-90.0
43,20.0,0.001323999998930958,-102.0,-89.991
44,12.0,0.0008219999999710126,-101.2,-76.13081049600001
45,13.0,0.0010610000008455245,-101.3,-72.70138041449302
46,18.0,0.001435000000128639,-101.8,-100.0
47,15.0,0.0010300000012648525,-101.5,-59.03599063352418
48,17.0,0.0011400000003050081,-101.7,-75.58286339076615
49,41.0,0.002628000000186148,-104.1,-81.0
50,25.0,0.0016419999992649537,-102.5,-89.9829
51,11.0,0.0010529999999562278,-101.1,-80.98461
52,40.0,0.002635000000736909,-104.0,-90.9894
53,11.0,0.0007709999990765937,-101.1,-90.0
54,41.0,0.0026330000000598375,-104.1,-53.13239157017176
55,41.0,0.002682000000277185,-104.1,-85.30051083264865
56,44.0,0.002935000000434229,-104.4,-90.0
57,7.0,0.0005180000007385388,-100.7,-65.43124237304372
58,19.0,0.0012520000000222353,-101.9,-81.89045999999999
59,39.0,0.002588000001196633,-103.9,-81.8899416
60,53.0,0.0034940000005008187,-105.3,-99.99
61,85.0,0.005947999999989406,-108.49999999999999,-100.0
62,16.0,0.0014270000010583317,-101.6,-81.0
63,72.0,0.004750000000058208,-107.19999999999999,-89.991
64,45.0,0.0031440000002476154,-104.5,-99.963984
65,35.0,0.0022669999998470303,-103.5,-99.96847020269746
66,72.0,0.004863000000113971,-107.19999999999999,-99.9136171022496
67,35.0,0.002379999999902793,-103.5,-99.9313555224576
68,12.0,0.0008280000001832377,-101.2,-58.88811813573935
69,27.0,0.0017459999999118736,-102.7,-90.96894299076615
70,12.0,0.0008340000003954628,-101.2,-99.9416924184
71,37.0,0.0024939999984781025,-103.7,-81.0
72,36.0,0.0024479999992763624,-103.60000000000001,-99.95628882559639
73,20.0,0.0014300000002549496,-102.0,-52.99930632216541
74,78.0,0.005166000000826898,-107.79999999999998,-100.0
75,9.0,0.0006439999997382984,-100.9,-72.88614899999999
76,81.0,0.005083000000013271,-108.1,-99.99
77,10.0,0.0006979999998293351,-101.0,-91.33913657944596
78,55.0,0.004037000000607804,-105.5,-91.878729096
79,74.0,0.004769000001033419,-107.39999999999999,-99.92435098316939
80,66.0,0.004523999999946682,-106.6,-80.9919
81,31.0,0.0025439999990339857,-103.1,-99.91141659610167
82,64.0,0.004068999998708023,-106.39999999999999,-99.981
83,58.0,0.003971999998611864,-105.8,-72.9
84,55.0,0.0036300000010669464,-4.4999999999999964,1.0
85,42.0,0.002682000000277185,-104.2,-73.70094744
86,31.0,0.0021830000005138572,-103.1,-94.40913146458122
87,7.0,0.0006100000009610085,-100.7,-57.704030652335994
88,65.0,0.004111000000193599,-106.5,-100.0
89,26.0,0.0017799999986891635,-102.6,-72.9
90,18.0,0.00120000000060827,-101.8,-82.20522292150137
91,6.0,0.000450999999884516,-100.6,-74.06004788204598
92,48.0,0.0034379999997327104,-104.8,-99.9534920968072
93,22.0,0.0014670000000478467,-102.2,-65.59753409999999
94,4.0,0.0003680000008898787,-100.4,-51.93362758710239
95,124.0,0.008955999999670894,-11.399999999999972,0.933776
96,7.0,0.0005709999986720504,-100.7,-83.01296061393404
97,18.0,0.0013259999996080296,-101.8,-77.21851814861846
98,101.0,0.00663199999871722,-110.09999999999998,-72.9
99,10.0,0.0007510000014008256,-101.0,-72.88614899999999
100,122.0,0.009146000000328058,-11.199999999999973,1.01
101,33.0,0.0022570000000996515,-103.3,-83.19641073972218
102,13.0,0.0008980000002338784,-101.3,-72.9055929755654
103,16.0,0.0010719999991124496,-101.6,-65.61
104,32.0,0.0021790000009787036,-103.2,-69.49666633375661
105,26.0,0.0017600000010133954,-102.6,-46.74026482839216
106,39.0,0.0025889999997161794,-103.9,-66.330852696
107,57.0,0.005100999998830957,-105.69999999999999,-94.58413811124116
108,27.0,0.0020570000015140977,-102.7,-65.61
109,66.0,0.004261000000042259,-106.6,-84.4090000738297
110,42.0,0.0027409999984229216,-104.2,-81.0
111,44.0,0.0031579999995301478,-104.4,-74.87676966574998
112,11.0,0.000826999999844702,-101.1,-92.62996328436851
113,128.0,0.008400999999139458,-11.79999999999997,0.8403984
114,13.0,0.0008969999998953426,-101.3,-83.36696695593166
115,112.0,0.0070410000007541385,-10.199999999999976,0.75635856
116,57.0,0.004293000001780456,-105.69999999999999,-100.0
117,34.0,0.002411999999822001,-103.4,-99.98787504
