steps,time,reward,delta,converged
1,0.006167999999888707,0.7413793103448276,90.0,False
2,0.06905899999401299,-4.872474747474747,9.0,False
3,0.013471999998728279,-3.6986301369863015,0.9,False
4,0.002281000000948552,1.9705882352941178,0.08999999999999489,False
5,0.0019289999981992878,2.8846153846153846,0.009000000000004605,False
6,0.0023090000031515956,3.2083333333333335,0.0009000000000042974,False
7,0.0014799999989918433,4.05,9.000000000298769e-05,False
8,0.002352000003156718,1.8055555555555556,9.000000002856724e-06,False
9,0.0016710000054445118,4.315789473684211,8.999999977277185e-07,False
10,0.0026409999991301447,1.4047619047619047,8.999999465686415e-08,False
11,0.0023869999931775965,-0.9473684210526315,8.999994349778718e-09,False
12,0.004775000001245644,-0.9354838709677419,9.000032719086448e-10,False
13,0.0011579999991226941,4.611111111111111,9.000160616778885e-11,False
14,0.0019940000056521967,3.8095238095238093,9.00399754755199e-12,False
15,0.0011469999953988008,4.9411764705882355,8.952838470577262e-13,False
16,0.0013839999955962412,5.733333333333333,8.952838470577262e-14,False
17,0.0011129999984405003,5.3125,1.2789769243681804e-14,False
18,0.0011259999955655076,5.3125,0.0,False
19,0.0036719999989145435,4.9411764705882355,0.0,False
20,0.001857999995991122,-0.9,0.0,False
21,0.001560000004246831,-0.8947368421052632,0.0,False
22,0.0012189999979455024,5.733333333333333,0.0,False
23,0.0011700000031851232,5.3125,0.0,False
24,0.0011519999970914796,4.9411764705882355,0.0,False
25,0.0016239999968092889,4.9411764705882355,0.0,False
26,0.004068000002007466,4.9411764705882355,0.0,False
27,0.0025480000040261075,-0.9285714285714286,0.0,False
28,0.0010089999996125698,5.733333333333333,0.0,False
29,0.0012310000020079315,4.9411764705882355,0.0,False
30,0.0009720000016386621,5.733333333333333,0.0,False
31,0.0014100000043981709,5.733333333333333,0.0,False
32,0.002011999997193925,5.733333333333333,0.0,False
33,0.003448000003118068,3.391304347826087,0.0,False
34,0.001313000000664033,5.733333333333333,0.0,False
35,0.0019680000041262247,-0.9259259259259259,0.0,False
36,0.0012060000008204952,4.9411764705882355,0.0,False
37,0.006362000000081025,-3.108695652173913,0.0,False
38,0.001467000001866836,5.733333333333333,0.0,False
39,0.0010019999972428195,5.733333333333333,0.0,False
40,0.0009659999996074475,5.733333333333333,0.0,False
41,0.0011189999931957573,5.733333333333333,0.0,False
42,0.0017390000066370703,5.733333333333333,0.0,False
43,0.0017700000025797635,4.9411764705882355,0.0,False
44,0.0038170000043464825,5.3125,0.0,False
45,0.0013219999964348972,4.315789473684211,0.0,False
46,0.002322000000276603,-3.8529411764705883,0.0,False
47,0.0011210000011487864,5.733333333333333,0.0,False
48,0.0010360000014770776,5.3125,0.0,False
49,0.0011759999979403801,5.733333333333333,0.0,False
50,0.0010270000057062134,5.3125,0.0,False
51,0.0026110000035259873,4.9411764705882355,0.0,False
52,0.0013839999955962412,4.9411764705882355,0.0,False
53,0.0013509999989764765,3.8095238095238093,0.0,False
54,0.0011299999969196506,4.9411764705882355,0.0,False
55,0.0011049999957322143,4.9411764705882355,0.0,False
56,0.0018140000029234216,4.05,0.0,False
57,0.0011080000040237792,5.3125,0.0,False
58,0.0009619999982533045,5.733333333333333,0.0,False
59,0.0010859999965759926,4.9411764705882355,0.0,False
60,0.0020670000012614764,4.9411764705882355,0.0,False
61,0.0038340000028256327,-0.9375,0.0,False
62,0.0010110000002896413,5.733333333333333,0.0,False
63,0.0012909999932162464,4.315789473684211,0.0,False
64,0.0009700000009615906,5.733333333333333,0.0,False
65,0.000963999998930376,5.733333333333333,0.0,False
66,0.001520999998319894,3.391304347826087,0.0,False
67,0.005260000005364418,-0.9354838709677419,0.0,False
68,0.0022499999977299012,-0.9259259259259259,0.0,False
69,0.0010860000038519502,5.733333333333333,0.0,False
70,0.0036230000041541643,-0.9629629629629629,0.0,False
71,0.001149999996414408,4.611111111111111,0.0,False
72,0.0017539999971631914,-0.9285714285714286,0.0,False
73,0.0027600000030361116,4.9411764705882355,0.0,False
74,0.0032199999986914918,-3.6216216216216215,0.0,False
75,0.0018510000008973293,-0.9310344827586207,0.0,False
76,0.000963999998930376,5.733333333333333,0.0,False
77,0.0009649999992689118,5.733333333333333,0.0,False
78,0.0015010000061010942,4.9411764705882355,0.0,False
79,0.00138899999728892,4.9411764705882355,0.0,False
80,0.004017999999632593,4.9411764705882355,0.0,False
81,0.0014680000022053719,4.9411764705882355,0.0,False
82,0.0010620000030030496,5.733333333333333,0.0,False
83,0.0011030000023311004,5.733333333333333,0.0,False
84,0.0009829999980865978,5.733333333333333,0.0,False
85,0.001012000000628177,5.733333333333333,0.0,False
86,0.0013109999999869615,5.733333333333333,0.0,False
87,0.0013679999974556267,4.9411764705882355,0.0,False
88,0.0026649999999790452,4.9411764705882355,0.0,False
89,0.0013959999996586703,5.3125,0.0,False
90,0.0011200000008102506,5.733333333333333,0.0,False
91,0.0010540000002947636,5.733333333333333,0.0,False
92,0.0009669999999459833,5.733333333333333,0.0,False
93,0.0011549999981070869,4.611111111111111,0.0,False
94,0.0018339999951422215,3.8095238095238093,0.0,False
95,0.001507000000856351,5.733333333333333,0.0,False
96,0.0029829999984940514,4.9411764705882355,0.0,False
97,0.0018469999995431863,5.733333333333333,0.0,False
98,0.0018909999998868443,-0.9285714285714286,0.0,False
99,0.0011830000003101304,4.611111111111111,0.0,False
100,0.0012350000033620745,4.9411764705882355,0.0,False
101,0.0012349999960861169,5.733333333333333,0.0,False
102,0.0012639999986276962,5.3125,0.0,False
103,0.0009770000033313408,5.733333333333333,0.0,False
104,0.00283099999796832,4.611111111111111,0.0,False
105,0.0022089999984018505,-0.9,0.0,False
