steps,time,reward,delta,converged
1,0.004395000003569294,-2.4232558139534883,90.0,False
2,0.009494999998423737,-1.1406249999999998,90.0,False
3,0.002745000001596054,-3.038235294117647,90.0,False
4,0.0027829999999084976,-3.221875,90.0,False
5,0.010972000000037951,-0.8035211267605631,90.0,False
6,0.0034559999985503964,-7.235714285714286,90.0,False
7,0.007029000000329688,-1.432,90.0,False
8,0.004237000001012348,-2.225531914893617,89.87526000000001,False
9,0.0050809999993362,-1.6369230769230767,90.0,False
10,0.003983000002335757,-1.822413793103448,90.0,False
11,0.004339999999501742,-2.5975,90.0,False
12,0.0040259999987029005,-1.7932203389830508,89.82629064,False
13,0.005071999999927357,-1.5478260869565217,90.0,False
14,0.0013060000019322615,-5.095000000000001,89.90255133000001,False
15,0.0052770000002055895,-2.225531914893617,90.0,False
16,0.0016430000032414682,-3.9423076923076925,90.0,False
17,0.015015000000857981,-0.7283018867924526,90.0,False
18,0.0041629999977885745,-1.8839285714285714,89.919,False
19,0.0038840000015625264,-3.667857142857143,9.0,False
20,0.00166700000045239,-4.2625,90.0,False
21,0.005128999997396022,-2.18125,89.919,False
22,0.003886000002239598,-2.5975,90.0,False
23,0.003381999998964602,-3.9423076923076925,89.8339824,False
24,0.0035349999998288695,-2.0980000000000003,90.0,False
25,0.0009929999978339765,-7.235714285714286,89.919,False
26,0.003885999998601619,-2.18125,90.0,False
27,0.0051000000021304,-2.4232558139534883,89.86716,False
28,0.001963999999134103,-5.976470588235294,8.987525999999994,False
29,0.0047469999990426,-2.1387755102040815,90.0,False
30,0.001640999998926418,-4.096,89.8025397220224,False
31,0.004544999999779975,-2.7289473684210526,8.9919,False
32,0.005915999998251209,-1.6136363636363635,90.0,False
33,0.001401000001351349,-7.235714285714286,9.0,False
34,0.0011999999987892807,-7.7846153846153845,89.82983031431976,False
35,0.004649999998946441,-2.4232558139534883,90.0,False
36,0.003360999999131309,-2.225531914893617,90.0,False
37,0.01206599999932223,-0.9919642857142855,89.919,False
38,0.00964400000157184,-1.34875,90.0,False
39,0.01022700000248733,-1.1193877551020408,90.0,False
40,0.007193999997980427,-1.4499999999999997,89.919,False
41,0.002131000001099892,-5.976470588235294,89.8001137500552,False
42,0.006618999999773223,-1.822413793103448,89.85498022440001,False
43,0.010195999999268679,-1.3974025974025974,90.0,False
44,0.008381999999983236,-2.0980000000000003,90.0,False
45,0.0066740000002027955,-1.5478260869565217,90.0,False
46,0.0039550000001327135,-2.021153846153846,90.0,False
47,0.0027659999977913685,-2.5975,9.0,False
48,0.0014689999989059288,-4.443478260869566,89.86716,False
49,0.00840799999787123,-0.9256198347107436,9.0,False
50,0.006358999999065418,-1.2752941176470587,9.0,False
51,0.005890000000363216,-1.3036144578313251,90.0,False
52,0.0037560000018856954,-2.021153846153846,90.0,False
53,0.02046899999913876,-0.8345588235294116,89.919,False
54,0.006483999997726642,-1.6136363636363635,90.0,False
55,0.006811999999627005,-1.6369230769230767,9.0,False
56,0.010451000001921784,-0.9686956521739128,90.0,False
57,0.006729000000632368,-2.0588235294117645,90.0,False
58,0.007455999999365304,-1.3645569620253162,89.919,False
59,0.008251999999629334,-1.6369230769230767,89.8339824,False
60,0.0019210000027669594,-3.5448275862068965,0.9,False
61,0.009716000000480562,-0.9056451612903224,89.79946373276641,False
62,0.0010980000006384216,-5.976470588235294,89.79111597488141,False
63,0.013575000000855653,-0.5970149253731344,90.0,False
64,0.004591000000800705,-1.95,90.0,False
65,0.0017560000014782418,-3.8,90.0,False
66,0.004161000000749482,-1.6369230769230767,90.0,False
67,0.0035659999994095415,-1.95,89.919,False
68,0.004265000003215391,-1.6609375,90.0,False
69,0.010872000002564164,-0.9121951219512193,89.919,False
70,0.007754999998724088,-1.1858695652173912,90.0,False
71,0.003435999999055639,-3.3225806451612905,90.0,False
72,0.00486799999998766,-1.95,89.870886,False
73,0.006941999999980908,-1.109090909090909,90.0,False
74,0.007109999998647254,-1.5691176470588233,89.919,False
75,0.0011909999993804377,-5.976470588235294,89.77759407338537,False
76,0.0016929999983403832,-4.443478260869566,90.0,False
