steps,time,reward,delta,converged
1,0.06813500000134809,-6.657973921765296,90.00022094346684,False
2,0.013078999996650964,-5.94,9.00002209434668,False
3,0.010790000000270084,-5.162650602409639,0.9000022094346705,False
4,0.0014199999932316132,3.590909090909091,0.0900002209434632,False
5,0.001556999995955266,3.2083333333333335,0.009000022094343764,False
6,0.001242999998794403,4.611111111111111,0.0009000022094369343,False
7,0.0011289999965811148,4.9411764705882355,9.000022094625137e-05,False
8,0.003709999997226987,-4.5636363636363635,9.000022090788207e-06,False
9,0.0017350000052829273,2.740740740740741,9.000022103577977e-07,False
10,0.003798999998252839,-6.0,9.000022487271053e-08,False
11,0.0014120000050752424,3.8095238095238093,9.000019929317204e-09,False
12,0.002851999997801613,-3.425,9.000032719086448e-10,False
13,0.002267000003485009,-0.9428571428571428,9.000160616778885e-11,False
14,0.0024080000002868474,-0.9473684210526315,9.00399754755199e-12,False
15,0.0013429999962681904,3.8095238095238093,8.952838470577262e-13,False
16,0.002727000006416347,-3.255813953488372,8.952838470577262e-14,False
17,0.0025349999996251427,4.9411764705882355,1.2789769243681804e-14,False
18,0.00246500000503147,2.740740740740741,0.0,False
19,0.002940999998827465,1.9705882352941178,0.0,False
20,0.001247000000148546,4.315789473684211,0.0,False
21,0.002205000004323665,-4.129032258064516,0.0,False
22,0.0012930000011692755,-0.9,0.0,False
23,0.0009669999999459833,5.733333333333333,0.0,False
24,0.002626000001328066,-3.6216216216216215,0.0,False
25,0.0034739999973680824,-0.9629629629629629,0.0,False
26,0.0020589999985531904,-0.9285714285714286,0.0,False
27,0.003488999995170161,-2.7636363636363637,0.0,False
28,0.0026559999969322234,-0.9523809523809523,0.0,False
29,0.0010959999999613501,4.9411764705882355,0.0,False
30,0.002934000003733672,-5.666666666666667,0.0,False
31,0.0010939999992842786,-0.8823529411764706,0.0,False
32,0.0012759999954141676,4.05,0.0,False
33,0.00122900000133086,4.315789473684211,0.0,False
34,0.0034730000043055043,-0.9607843137254902,0.0,False
35,0.0022519999984069727,-0.9375,0.0,False
36,0.0021520000009331852,-3.8529411764705883,0.0,False
37,0.004169999992882367,-4.0625,0.0,False
38,0.0012549999955808744,4.611111111111111,0.0,False
39,0.001336999994236976,4.611111111111111,0.0,False
40,0.0010040000051958486,5.733333333333333,0.0,False
41,0.0020930000027874485,-3.9393939393939394,0.0,False
42,0.0010929999989457428,-0.8823529411764706,0.0,False
43,0.004607999995641876,-5.041095890410959,0.0,False
44,0.0016889999969862401,3.391304347826087,0.0,False
45,0.002798000001348555,-3.2045454545454546,0.0,False
46,0.0011870000016642734,4.611111111111111,0.0,False
47,0.0010440000041853637,-0.875,0.0,False
48,0.001025000005029142,5.3125,0.0,False
49,0.0012170000045443885,4.315789473684211,0.0,False
50,0.0010940000065602362,4.9411764705882355,0.0,False
51,0.0013600000020232983,4.315789473684211,0.0,False
52,0.0032780000037746504,-2.8653846153846154,0.0,False
53,0.006065000001399312,-6.417582417582418,0.0,False
54,0.001986999996006489,-0.9354838709677419,0.0,False
55,0.003355000000738073,-4.8431372549019605,0.0,False
56,0.003456999998888932,-2.7636363636363637,0.0,False
57,0.002762000003713183,-0.95,0.0,False
58,0.0012889999998151325,-0.8947368421052632,0.0,False
59,0.0009729999947012402,5.733333333333333,0.0,False
60,0.001047999998263549,5.3125,0.0,False
61,0.0035939999943366274,-2.7017543859649122,0.0,False
62,0.0011439999943831936,5.733333333333333,0.0,False
63,0.0017749999969964847,2.740740740740741,0.0,False
64,0.001167000002169516,4.611111111111111,0.0,False
65,0.0009710000013001263,5.733333333333333,0.0,False
66,0.00102599999809172,5.3125,0.0,False
67,0.0025740000055520795,-3.4871794871794872,0.0,False
68,0.0018930000005639158,-4.592592592592593,0.0,False
69,0.0011379999996279366,4.9411764705882355,0.0,False
70,0.0009699999936856329,5.733333333333333,0.0,False
71,0.003276000003097579,-2.8653846153846154,0.0,False
72,0.0036719999989145435,-6.086206896551724,0.0,False
73,0.006341000000247732,-7.166666666666667,0.0,False
74,0.001153000004705973,4.9411764705882355,0.0,False
75,0.0009690000006230548,5.733333333333333,0.0,False
76,0.0025290000048698857,-3.6216216216216215,0.0,False
77,0.0016579999937675893,-4.88,0.0,False
78,0.0010990000009769574,4.9411764705882355,0.0,False
79,0.0009709999940241687,5.733333333333333,0.0,False
80,0.0020270000022719614,-0.9375,0.0,False
81,0.0013099999996484257,4.315789473684211,0.0,False
82,0.0016969999996945262,2.8846153846153846,0.0,False
83,0.002436000002489891,-0.9444444444444444,0.0,False
84,0.0009700000009615906,5.733333333333333,0.0,False
85,0.0012760000026901253,4.05,0.0,False
86,0.0015290000010281801,3.2083333333333335,0.0,False
87,0.0013600000020232983,3.8095238095238093,0.0,False
88,0.005154999998921994,-3.5128205128205128,0.0,False
89,0.0022220000028028153,-0.9428571428571428,0.0,False
90,0.001507000000856351,-5.217391304347826,0.0,False
91,0.0023149999979068525,-0.9444444444444444,0.0,False
92,0.0009869999994407408,5.733333333333333,0.0,False
93,0.0012979999955859967,4.611111111111111,0.0,False
94,0.0011699999959091656,4.9411764705882355,0.0,False
95,0.0012800000040442683,-0.9,0.0,False
96,0.0009629999985918403,5.733333333333333,0.0,False
97,0.0015159999966272153,3.590909090909091,0.0,False
98,0.00146899999526795,-0.9047619047619048,0.0,False
99,0.002961999998660758,-3.2045454545454546,0.0,False
100,0.0010980000006384216,4.9411764705882355,0.0,False
101,0.0020350000049802475,-0.9375,0.0,False
102,0.0012980000028619543,4.05,0.0,False
103,0.0011460000023362227,4.611111111111111,0.0,False
104,0.0012160000042058527,4.315789473684211,0.0,False
105,0.0010229999970761128,5.3125,0.0,False
106,0.0023769999970681965,-0.9428571428571428,0.0,False
107,0.00121900000522146,-0.8888888888888888,0.0,False
108,0.0010460000048624352,5.733333333333333,0.0,False
109,0.0019560000000637956,4.9411764705882355,0.0,False
110,0.0058349999962956645,-7.08641975308642,0.0,False
111,0.0015899999998509884,3.04,0.0,False
112,0.0013569999937317334,4.611111111111111,0.0,False
113,0.0035570000036386773,-10.48076923076923,0.0,False
114,0.0028630000015255064,-3.5526315789473686,0.0,False
115,0.002165999998396728,-0.9393939393939394,0.0,False
116,0.0012390000047162175,4.315789473684211,0.0,False
117,0.0012819999974453822,4.05,0.0,False
118,0.0012449999994714744,4.315789473684211,0.0,False
119,0.001281000004382804,4.9411764705882355,0.0,False
120,0.001185000000987202,4.9411764705882355,0.0,False
121,0.0035799999968730845,-4.5,0.0,False
122,0.0010279999987687916,5.3125,0.0,False
123,0.0010900000052060932,4.9411764705882355,0.0,False
124,0.004565000002912711,-5.46969696969697,0.0,False
125,0.0012270000006537884,4.315789473684211,0.0,False
126,0.0012300000016693957,4.611111111111111,0.0,False
127,0.0028880000027129427,-3.2045454545454546,0.0,False
128,0.0010360000014770776,5.733333333333333,0.0,False
129,0.0020350000049802475,3.2083333333333335,0.0,False
130,0.0038560000029974617,-2.6724137931034484,0.0,False
131,0.0009710000013001263,5.733333333333333,0.0,False
132,0.0009649999992689118,5.733333333333333,0.0,False
133,0.002755000001343433,-0.9534883720930233,0.0,False
134,0.003006999999342952,-3.255813953488372,0.0,False
135,0.0009829999980865978,5.733333333333333,0.0,False
136,0.0012100000021746382,4.9411764705882355,0.0,False
137,0.001857999995991122,-0.9285714285714286,0.0,False
138,0.001538000004075002,3.2083333333333335,0.0,False
139,0.0009710000013001263,5.733333333333333,0.0,False
140,0.002263999995193444,-0.9375,0.0,False
141,0.0013509999989764765,-0.9047619047619048,0.0,False
142,0.002479000002495013,-0.9473684210526315,0.0,False
143,0.001896000001579523,-0.9285714285714286,0.0,False
144,0.0012400000050547533,4.315789473684211,0.0,False
145,0.0010899999979301356,5.3125,0.0,False
146,0.0014470000023720786,3.8095238095238093,0.0,False
147,0.0027860000045620836,-0.9512195121951219,0.0,False
148,0.0014139999984763563,-0.9090909090909091,0.0,False
149,0.0010959999999613501,4.9411764705882355,0.0,False
150,0.001224999999976717,4.315789473684211,0.0,False
151,0.0011680000025080517,4.611111111111111,0.0,False
152,0.0013739999994868413,4.315789473684211,0.0,False
153,0.003246000000217464,-4.8431372549019605,0.0,False
154,0.0016609999947831966,-0.9166666666666666,0.0,False
155,0.0010750000001280569,5.733333333333333,0.0,False
156,0.0010419999962323345,5.3125,0.0,False
157,0.004455000002053566,-2.4477611940298507,0.0,False
158,0.0009700000009615906,5.733333333333333,0.0,False
159,0.0038340000028256327,-0.9591836734693877,0.0,False
160,0.0010989999937009998,4.9411764705882355,0.0,False
161,0.0014749999972991645,3.391304347826087,0.0,False
162,0.0014020000016898848,4.315789473684211,0.0,False
163,0.0022830000016256236,-3.6944444444444446,0.0,False
164,0.0014359999986481853,3.590909090909091,0.0,False
165,0.0009659999996074475,5.733333333333333,0.0,False
166,0.001145000001997687,4.611111111111111,0.0,False
167,0.0016469999973196536,-0.9230769230769231,0.0,False
168,0.0012139999962528236,4.315789473684211,0.0,False
169,0.002621999999973923,-0.9444444444444444,0.0,False
170,0.0012700000006589107,4.315789473684211,0.0,False
171,0.0013440000038826838,3.8095238095238093,0.0,False
172,0.0010269999984302558,5.3125,0.0,False
173,0.0031500000040978193,-3.0208333333333335,0.0,False
174,0.0013200000030337833,5.733333333333333,0.0,False
175,0.0011660000018309802,5.733333333333333,0.0,False
176,0.00232500000129221,-3.6944444444444446,0.0,False
177,0.001317000002018176,-0.8947368421052632,0.0,False
178,0.0025019999957294203,-0.9459459459459459,0.0,False
179,0.0011029999950551428,4.9411764705882355,0.0,False
180,0.0016449999966425821,3.590909090909091,0.0,False
181,0.001670000005105976,-0.9230769230769231,0.0,False
182,0.0019749999992200173,-0.9354838709677419,0.0,False
183,0.0009769999960553832,5.733333333333333,0.0,False
184,0.0013499999986379407,3.8095238095238093,0.0,False
185,0.002374999996391125,-3.6944444444444446,0.0,False
186,0.001242999998794403,5.733333333333333,0.0,False
187,0.0012390000047162175,5.3125,0.0,False
188,0.0038009999989299104,-0.9655172413793104,0.0,False
189,0.0018550000022514723,-0.9310344827586207,0.0,False
190,0.0011729999969247729,4.611111111111111,0.0,False
191,0.0016010000035748817,3.8095238095238093,0.0,False
192,0.0014290000035543926,-0.9090909090909091,0.0,False
193,0.0010600000023259781,5.3125,0.0,False
194,0.005748000003222842,-4.390804597701149,0.0,False
195,0.0013109999999869615,4.9411764705882355,0.0,False
196,0.0011779999986174516,-0.8888888888888888,0.0,False
197,0.003118999993603211,-0.9591836734693877,0.0,False
198,0.0010929999989457428,4.9411764705882355,0.0,False
199,0.0011180000001331791,-6.705882352941177,0.0,False
200,0.0011589999994612299,4.611111111111111,0.0,False
201,0.0013949999993201345,4.315789473684211,0.0,False
202,0.0011349999986123294,4.9411764705882355,0.0,False
203,0.001636000000871718,4.9411764705882355,0.0,False
204,0.0012239999996381812,4.315789473684211,0.0,False
205,0.0021609999967040494,-0.9411764705882353,0.0,False
206,0.00102599999809172,-0.875,0.0,False
207,0.0013270000054035336,4.315789473684211,0.0,False
208,0.004176000002189539,-0.9649122807017544,0.0,False
209,0.001029000006383285,5.733333333333333,0.0,False
210,0.0011549999981070869,4.9411764705882355,0.0,False
