episode,length,time,reward,delta
0,17.0,0.002458999999362277,-101.7,-100.00077983199812
1,82.0,0.006906999999046093,-108.19999999999999,-100.00088326247639
2,11.0,0.0007829999995010439,-101.1,-99.99991705395787
3,34.0,0.0037140000004001195,-103.4,-100.00066390707104
4,8.0,0.0008450000004813774,-100.8,-99.99999697702354
5,56.0,0.004418999998961226,-105.6,-99.99046004931388
6,19.0,0.0026579999994282844,-101.9,-99.98117829858386
7,34.0,0.003203999998731888,-103.4,-99.99038431225475
8,92.0,0.00933199999963108,-109.19999999999999,-99.99036359139158
9,32.0,0.0065120000017486745,-103.2,-99.99028406321683
10,25.0,0.0031200000012177043,-102.5,-89.99992534856207
11,8.0,0.0009089999985008035,-100.8,-99.97307503998358
12,6.0,0.0011830000003101304,-100.6,-80.99993281370587
13,30.0,0.004370999999082414,-103.0,-99.97266898962559
14,20.0,0.004390000000057626,-102.0,-99.99999808716836
15,4.0,0.0007120000009308569,-100.4,-89.97540209066302
16,34.0,0.004632000000128755,-103.4,-100.00018313769588
17,51.0,0.0059290000008331845,-105.1,-100.00011368134155
18,25.0,0.0026620000007824274,-102.5,-99.98069828160551
19,17.0,0.0027199999985896284,-101.7,-99.99023483962421
20,37.0,0.0030939999996917322,-103.7,-75.59958982065372
21,24.0,0.0025620000014896505,-102.4,-100.00007571389251
22,21.0,0.0018579999996291008,-102.1,-68.03963083858835
23,109.0,0.010232999999061576,-110.89999999999998,-100.00057217005067
24,33.0,0.0029690000010305084,-103.3,-99.9999744796495
25,55.0,0.005971999999019317,-105.5,-99.99026839700852
26,33.0,0.002567999999882886,-103.3,-90.97382596596964
27,21.0,0.0016749999995226972,-102.1,-82.86958632478485
28,30.0,0.002856999999494292,-103.0,-90.98177924440564
29,10.0,0.0009710000013001263,-101.0,-92.67539024708589
30,18.0,0.0015500000008614734,-101.8,-99.95218863455332
31,30.0,0.0034209999994345708,-103.0,-90.9900010100166
32,22.0,0.001834999999118736,-102.2,-99.98997428482436
33,72.0,0.0061649999988731,-107.19999999999999,-89.99121135566179
34,32.0,0.003833999999187654,-103.2,-90.00010231320739
35,81.0,0.006574000000910019,-108.1,-65.10182213575379
36,22.0,0.0027019999997719424,-102.2,-81.87644336937267
37,72.0,0.006182000000990229,-107.19999999999999,-90.99071825008764
38,24.0,0.002173999999286025,-102.4,-99.96417844360302
39,165.0,0.01278199999978824,-116.49999999999997,-99.99080223917522
40,17.0,0.0018579999996291008,-101.7,-91.86698344963182
41,26.0,0.0016889999988052296,-102.6,-99.96437507560532
42,24.0,0.0016789999990578508,-102.4,-81.00009208188666
43,64.0,0.005599000000074739,-106.39999999999999,-80.9920902200956
44,27.0,0.0018070000005536713,-102.7,-99.9814437057576
45,39.0,0.0031970000000001164,-103.9,-62.72161814833214
46,28.0,0.001843999998527579,-102.8,-99.99990848269171
47,22.0,0.0024819999998726416,-102.2,-92.6820609242799
48,30.0,0.002506000000721542,-103.0,-56.44945633349893
49,51.0,0.0035050000005867332,-105.1,-100.00056708866427
50,38.0,0.003077000001212582,-103.8,-90.99054051497535
51,16.0,0.001081000000340282,-101.6,-92.67478958922167
52,23.0,0.0017239999997400446,-102.3,-81.8914864634778
53,111.0,0.008644000001368113,-111.09999999999998,-99.9070403934719
54,43.0,0.003109999999651336,-104.3,-100.0002920175612
55,41.0,0.003537000000505941,-104.1,-99.77956875973989
56,6.0,0.0008959999995568069,-100.6,-73.70233781713003
57,44.0,0.003010000000358559,-104.4,-99.98088184562943
58,48.0,0.003998000000137836,-104.8,-93.40227317850463
59,16.0,0.0010949999996228144,-101.6,-90.98184720344432
60,54.0,0.004649000000426895,-105.39999999999999,-93.38572992990868
61,30.0,0.002549999999246211,-103.0,-91.87123113053478
62,28.0,0.0019019999999727588,-102.8,-72.90008287369798
63,43.0,0.003550000001268927,-104.3,-84.40207150423684
64,13.0,0.0009030000001075678,-101.3,-72.89288119808604
65,21.0,0.0015579999999317806,-102.1,-90.0005149530456
66,4.0,0.0003329999999550637,-100.4,-89.07539787960818
67,19.0,0.002561999999670661,-101.9,-89.8016118837659
68,50.0,0.003447999999480089,-105.0,-100.00028960632756
69,22.0,0.0019869999996444676,-102.2,-81.89100090901493
70,130.0,0.011595000001761946,-112.99999999999997,-100.00033102215038
71,22.0,0.0018689999997150153,-102.2,-89.98279366106648
72,46.0,0.0032589999991614604,-104.6,-82.6841080174813
73,26.0,0.0021500000002561137,-102.6,-90.95886527179167
74,58.0,0.004895000000033178,-105.8,-83.4138548318519
75,87.0,0.006648000000495813,-108.69999999999999,-90.00026281580509
76,39.0,0.00312599999961094,-103.9,-94.63194032470811
77,56.0,0.0045630000004166504,-105.6,-88.33804466362508
78,56.0,0.004666000000725035,-105.6,-80.98451429495984
79,9.0,0.0007500000010622898,-100.9,-70.90613896422332
80,38.0,0.0024409999987256015,-103.8,-99.99004897805797
81,31.0,0.0032000000010157237,-103.1,-85.05433349467043
82,36.0,0.002472000000125263,-103.60000000000001,-99.99063072817594
83,35.0,0.0026609999986249022,-103.5,-82.69968177443972
84,51.0,0.0035470000002533197,-105.1,-65.60359307827744
