episode,length,time,reward,delta
0,17.0,0.0012669999996433035,-101.7,-100.00002731899451
1,12.0,0.0008240000006480841,-101.2,-100.00026800722728
2,24.0,0.0016239999986282783,-102.4,-100.00001375536397
3,17.0,0.0011290000002190936,-101.7,-100.00057761059696
4,9.0,0.0006330000014713733,-100.9,-99.98975729192003
5,14.0,0.0010869999987335177,-101.4,-100.00016349979151
6,36.0,0.0026859999998123385,-103.60000000000001,-99.98111458404333
7,27.0,0.0017520000001240987,-102.7,-100.00023548742459
8,16.0,0.001065000000380678,-101.6,-99.99986535524819
9,20.0,0.0013049999997747364,-102.0,-100.00058269239818
10,19.0,0.0012480000004870817,-101.9,-99.99017571689184
11,54.0,0.00377200000002631,-105.39999999999999,-100.00034752723971
12,126.0,0.010661000000254717,-112.59999999999997,-99.99020214939776
13,26.0,0.0017299999999522697,-102.6,-99.98003986836525
14,47.0,0.003006999999342952,-104.7,-99.9904135375539
15,33.0,0.0023249999994732207,-103.3,-99.97053536590285
16,40.0,0.0031660000004194444,-104.0,-99.98942966885798
17,22.0,0.0019130000000586733,-102.2,-100.00024476296956
18,40.0,0.002560000000812579,-104.0,-99.99974384720483
19,16.0,0.0010659999989002245,-101.6,-99.99970564404802
20,68.0,0.0044369999995979015,-106.8,-100.00004615514192
21,45.0,0.0032700000010663643,-104.5,-100.00033141683281
22,31.0,0.002050999999482883,-103.1,-99.97115412458697
23,40.0,0.0025480000003881287,-104.0,-99.94209965194834
24,79.0,0.005232999999861931,-107.89999999999999,-99.96409850275128
25,24.0,0.0016589999995630933,-102.4,-90.9895788538233
26,63.0,0.0045070000014675315,-106.3,-99.99980457081882
27,12.0,0.0008290000005217735,-101.2,-99.9997374139986
28,28.0,0.0018709999985730974,-102.8,-99.96006693586766
29,19.0,0.0012459999998100102,-101.9,-90.9816640368523
30,22.0,0.0014229999997041887,-102.2,-90.00001237982757
31,48.0,0.0032000000010157237,-104.8,-99.93404234043454
32,55.0,0.003509999998641433,-105.5,-99.95684020218333
33,7.0,0.0006240000002435409,-100.7,-90.00021444798408
34,10.0,0.0009160000008705538,-101.0,-90.97430370634473
35,37.0,0.0023680000012973323,-103.7,-90.98631914414057
36,111.0,0.007222999998703017,-111.09999999999998,-99.99971698372605
37,13.0,0.0008789999992586672,-101.3,-91.87944122025483
38,131.0,0.008716000000276836,-113.09999999999997,-99.96829629357758
39,140.0,0.008945999999923515,-113.99999999999997,-89.9913721837985
40,171.0,0.011497999999846797,-117.09999999999997,-93.31667481475664
41,192.0,0.012426999999661348,-119.2,-99.9997965324896
42,48.0,0.00305099999968661,-104.8,-81.88768472042455
43,179.0,0.011821000000054482,-117.89999999999998,-99.97961290661344
44,11.0,0.0007630000000062864,-101.1,-89.99974528535344
45,11.0,0.0007549999991169898,-101.1,-85.29272265087722
46,69.0,0.004363000000012107,-106.89999999999999,-99.97232154302368
47,44.0,0.0030109999988781055,-104.4,-99.99984297688255
48,8.0,0.0007150000001274748,-100.8,-76.7634503857895
49,36.0,0.002310000001671142,-103.60000000000001,-99.99976964135006
50,87.0,0.005489000001034583,-108.69999999999999,-90.98171033881424
51,89.0,0.0059689999998226995,-108.89999999999998,-99.95475463708758
52,18.0,0.0013520000011340016,-101.8,-89.98203588152873
53,80.0,0.00543400000060501,-6.999999999999988,0.9996738059126152
