steps,time,reward,delta,converged
1,0.21792999999888707,-4.3076923076923075,9.999956867457357,False
2,0.05348700000467943,-4.128953771289538,8.99996118071162,False
3,0.05141400000138674,-4.697164948453608,8.09996506264046,False
4,0.002808999997796491,-0.9545454545454546,7.289968556376414,False
5,0.00692200000048615,-1.989795918367347,6.560971700738772,False
6,0.010707000001275446,-2.4,5.904874530664895,False
7,0.014317999994091224,-3.1530054644808745,5.314387077598404,False
8,0.0036049999980605207,1.9705882352941178,4.7829483698385635,False
9,0.013738000001467299,-2.9313725490196076,4.304653532854707,False
10,0.007042999997793231,-1.9065420560747663,3.8741881795692366,False
11,0.0013479999979608692,4.315789473684211,3.4867693616123137,False
12,0.006782999997085426,-2.0104166666666665,3.138092425451082,False
13,0.01565699999628123,-4.274881516587678,2.8242831829059742,False
14,0.003382000002602581,0.9803921568627451,2.541854864615377,False
15,0.00697799999761628,-2.0104166666666665,2.2876693781538395,False
16,0.0014690000025439076,3.391304347826087,2.0589024403384557,False
17,0.011593999995966442,-3.8011363636363638,1.85301219630461,False
18,0.00864000000001397,-3.962406015037594,1.6677109766741496,False
19,0.007573000002594199,-2.7043478260869565,1.5009398790067352,False
20,0.009309000000939704,-2.380281690140845,1.3508458911060615,False
21,0.0014780000055907294,3.590909090909091,1.2157613019954554,False
22,0.0021370000031311065,2.4827586206896552,1.0941851717959097,False
23,0.002541000001656357,-3.6216216216216215,0.9847666546163183,False
24,0.004602000000886619,-0.971830985915493,0.886289989154686,False
25,0.0016519999990123324,3.04,0.797660990239217,False
26,0.001423000001523178,-0.9047619047619048,0.7178948912152947,False
27,0.005281999998260289,-0.9761904761904762,0.6461054020937653,False
28,0.004707000000053085,-2.4057971014492754,0.5814948618843886,False
29,0.003166000002238434,-2.94,0.5233453756959492,False
30,0.0019370000009075738,2.4827586206896552,0.4710108381263538,False
31,0.0023499999952036887,1.8055555555555556,0.42390975431371775,False
32,0.0017650000008870848,-0.9285714285714286,0.38151877888234653,False
33,0.0018070000005536713,2.8846153846153846,0.3433669009941113,False
34,0.005411999998614192,-2.25974025974026,0.30903021089470006,False
35,0.0020300000032875687,2.4827586206896552,0.2781271898052296,False
36,0.0018429999981890433,2.8846153846153846,0.25031447082470637,False
37,0.0023629999996046536,-0.9428571428571428,0.22528302374223586,False
38,0.0015370000037364662,3.2083333333333335,0.2027547213680123,False
39,0.0031549999985145405,1.1041666666666667,0.18247924923121134,False
40,0.001149999996414408,4.611111111111111,0.16423132430809062,False
41,0.0026259999940521084,-0.9473684210526315,0.14780819187728156,False
42,0.004374999996798579,-0.9701492537313433,0.1330273726895541,False
43,0.0015590000039082952,3.590909090909091,0.1197246354205987,False
44,0.0017850000003818423,2.607142857142857,0.10775217187853912,False
45,0.002352000003156718,2.0606060606060606,0.09697695469068464,False
46,0.0014720000035595149,3.8095238095238093,0.08727925922161575,False
47,0.0036620000028051436,-2.6724137931034484,0.07855133329945403,False
48,0.0015879999991739169,3.04,0.0706961999695082,False
49,0.0013259999977890402,3.8095238095238093,0.06362657997255781,False
50,0.001441000000340864,4.05,0.05726392197530146,False
51,0.0013509999989764765,3.8095238095238093,0.05153752977777089,False
52,0.0010289999991073273,5.3125,0.04638377679999337,False
53,0.0019570000004023314,2.3666666666666667,0.04174539911999347,False
54,0.0014400000000023283,3.590909090909091,0.03757085920799455,False
55,0.0014640000008512288,3.391304347826087,0.03381377328719566,False
56,0.0010889999975915998,4.9411764705882355,0.03043239595847638,False
57,0.001167000002169516,5.3125,0.02738915636262931,False
58,0.0015939999939291738,3.590909090909091,0.024650240726366235,False
59,0.0010890000048675574,5.3125,0.022185216653730324,False
60,0.0022200000021257438,1.8857142857142857,0.01996669498835786,False
61,0.001153000004705973,4.611111111111111,0.017970025489522357,False
62,0.0012129999959142879,4.315789473684211,0.016173022940570547,False
63,0.0013630000030389056,4.315789473684211,0.014555720646512782,False
64,0.0014599999994970858,4.05,0.013100148581861504,False
65,0.0038220000060391612,-2.6166666666666667,0.011790133723675923,False
66,0.0014690000025439076,-0.9130434782608695,0.010611120351308047,False
