episode,length,time,reward,delta
0,104.0,0.007709000001341337,-110.39999999999998,-100.00068801170468
1,97.0,0.006712999998853775,-109.69999999999999,-100.00023426768301
2,57.0,0.004066000001330394,-105.69999999999999,-100.00049585672477
3,41.0,0.0026939999988826457,-104.1,-99.99993448150103
4,54.0,0.003491999999823747,-105.39999999999999,-100.00056327209109
5,20.0,0.0015849999981583096,-102.0,-100.00066547420161
6,36.0,0.007443999998940853,-103.60000000000001,-100.0007113442139
7,86.0,0.005568000000494067,-108.59999999999998,-100.0000916740974
8,92.0,0.00588199999765493,-109.19999999999999,-99.99010156661075
9,70.0,0.004443999998329673,-106.99999999999999,-99.99982392993057
10,28.0,0.0018189999973401427,-102.8,-100.0002277177285
11,178.0,0.011284000000159722,-117.79999999999998,-90.00059892678145
12,58.0,0.0038260000001173466,-105.8,-100.00040876442276
13,41.0,0.002807999997457955,-104.1,-99.99028206689329
14,103.0,0.006639999999606516,-110.29999999999998,-81.0005390341033
15,161.0,0.010238999999273801,-116.09999999999997,-90.00021084091472
16,60.0,0.0037950000005366746,-106.0,-90.99008358603109
17,36.0,0.002295000002050074,-103.60000000000001,-89.99109140994968
18,186.0,0.011821000000054482,-118.6,-99.97202784457546
19,57.0,0.0037689999990107026,-105.69999999999999,-100.0001462356414
20,18.0,0.0011960000010731164,-101.8,-90.00008250668766
21,14.0,0.0009979999995266553,-101.4,-99.95086979259659
22,56.0,0.003522999999404419,-105.6,-99.98989792404059
23,82.0,0.005203000000619795,-108.19999999999999,-99.98966153080316
24,69.0,0.0044280000001890585,-106.89999999999999,-99.98157172674814
25,51.0,0.0032659999997122213,-105.1,-89.99090813163653
26,21.0,0.0013870000002498273,-102.1,-89.97482506011792
27,107.0,0.006858999997348292,-110.69999999999997,-100.00059974868256
28,233.0,0.01482899999973597,-123.30000000000007,-100.00007040619458
29,29.0,0.0020010000007459894,-102.9,-100.00056968466384
30,6.0,0.000459999999293359,-100.6,-99.92677248950054
31,69.0,0.004589000000123633,-106.89999999999999,-81.89107522742799
32,113.0,0.007091999999829568,-111.29999999999998,-100.00033972112843
33,79.0,0.005009999997128034,-107.89999999999999,-80.99181731847288
34,59.0,0.0037699999993492384,-105.89999999999999,-89.99994103335092
35,83.0,0.005403999999543885,-108.29999999999998,-100.00016836440591
36,177.0,0.011237000002438435,-117.69999999999999,-81.00018975682325
37,7.0,0.0005240000027697533,-100.7,-80.99994693001584
38,62.0,0.0041359999995620456,-106.19999999999999,-99.98944140964817
39,65.0,0.004160000000410946,-106.5,-99.92966576638894
40,125.0,0.0079939999995986,-112.49999999999997,-89.99049726868336
41,87.0,0.005461000000650529,-108.69999999999999,-89.99069537772284
42,92.0,0.006003999998938525,-109.19999999999999,-100.00067566312606
43,82.0,0.005156999999599066,-108.19999999999999,-80.99162583995056
44,102.0,0.006859000000986271,-110.19999999999997,-81.0000742560189
45,16.0,0.0010769999971671496,-101.6,-99.98124124409155
46,63.0,0.004220999999233754,-106.3,-72.90048513069297
47,21.0,0.0013810000018565916,-102.1,-72.89995223701425
48,42.0,0.0026770000004034955,-104.2,-100.00039149467757
49,61.0,0.003975999999966007,-106.1,-99.97181632255392
50,55.0,0.0035139999999955762,-105.5,-100.00005175466562
51,68.0,0.004315000001952285,-106.8,-72.8924632559555
52,61.0,0.003962999999203021,-106.1,-65.61043661762368
53,100.0,0.006477999999333406,-109.99999999999999,-72.8926355866256
54,44.0,0.0028109999984735623,-104.4,-73.70196770468519
