episode,length,time,reward,delta
0,59.0,0.005024000000048545,-105.89999999999999,-100.0
1,24.0,0.001918999998451909,-102.4,-99.99
2,25.0,0.001799000001483364,-102.5,-100.0
3,26.0,0.001965000001291628,-102.6,-99.99
4,19.0,0.0016519999990123324,-101.9,-100.0
5,35.0,0.002427999999781605,-103.5,-100.0
6,13.0,0.0009000000009109499,-101.3,-100.0
7,16.0,0.0010870000005525071,-101.6,-100.0
8,76.0,0.005096000000776257,-107.6,-100.0
9,12.0,0.0008649999999761349,-101.2,-99.96561
10,12.0,0.0017190000016853446,-101.2,-99.96097710663025
11,6.0,0.0004489999992074445,-100.6,-89.969049
12,15.0,0.0010129999991477234,-101.5,-100.0
13,31.0,0.002093000000968459,-103.1,-100.0
14,20.0,0.0013500000004569301,-102.0,-99.99
15,8.0,0.0007740000000922009,-100.8,-99.99
16,77.0,0.0048850000002858,-107.69999999999999,-100.0
17,38.0,0.002427999999781605,-103.8,-99.96680291979187
18,19.0,0.0013829999988956843,-101.9,-100.0
19,19.0,0.001306000000113272,-101.9,-89.991
20,60.0,0.0038650000005873153,-106.0,-100.0
21,32.0,0.0020589999985531904,-103.2,-100.0
22,56.0,0.00385900000037509,-105.6,-100.0
23,45.0,0.002958000000944594,-104.5,-100.0
24,31.0,0.0019970000012108358,-103.1,-100.0
25,82.0,0.00543400000060501,-108.19999999999999,-99.9805
26,52.0,0.003353999998580548,-105.2,-99.97787924431407
27,15.0,0.0010080000010930235,-101.5,-100.0
28,138.0,0.009104000000661472,-113.79999999999997,-99.981
29,12.0,0.0008280000001832377,-101.2,-99.93147527044808
30,13.0,0.0009110000009968644,-101.3,-89.991
31,62.0,0.004087999999683234,-106.19999999999999,-99.99
32,37.0,0.002395999999862397,-103.7,-100.0
33,52.0,0.003416999999899417,-105.2,-99.98005
34,8.0,0.000590000001466251,-100.8,-100.0
35,95.0,0.006353000000672182,-109.49999999999999,-99.97919025
36,56.0,0.003538999999364023,-105.6,-99.981
37,80.0,0.005203000000619795,-107.99999999999999,-100.0
38,52.0,0.00338000000010652,-105.2,-99.99
39,42.0,0.002765999999610358,-104.2,-100.0
40,50.0,0.0033679999996820698,-105.0,-90.0
41,26.0,0.0017079999997804407,-102.6,-90.98668035380148
42,14.0,0.0009470000004512258,-101.4,-100.0
43,59.0,0.0038789999998698477,-105.89999999999999,-99.9574403799621
44,43.0,0.0029840000006515766,-104.3,-99.94075896619576
45,250.0,0.016101000001071952,-125.00000000000009,-99.92324963004158
46,64.0,0.004219000000375672,-106.39999999999999,-99.981
47,63.0,0.003982000000178232,-106.3,-90.97481995740411
48,68.0,0.004439000000274973,-106.8,-90.0
49,16.0,0.0012299999998504063,-101.6,-90.96932370334775
50,28.0,0.001834999999118736,-102.8,-90.0
51,161.0,0.01031900000089081,-15.099999999999959,1.0
52,35.0,0.002260999999634805,-103.5,-90.0
53,47.0,0.0029869999998481944,-104.7,-89.98009131988266
54,125.0,0.008087000000159605,-112.49999999999997,-90.0
55,300.0,0.019199000000298838,-130.00000000000017,-81.8773379616637
56,83.0,0.00540999999975611,-108.29999999999998,-99.9894525
57,81.0,0.005288000000291504,-7.099999999999987,0.9
58,7.0,0.0005200000014156103,-100.7,-90.93542052949884
59,198.0,0.012581999999383697,-119.80000000000001,-100.0
60,74.0,0.004650999999284977,-107.39999999999999,-90.9554448055984
61,107.0,0.006916000000273925,-9.699999999999978,0.81
62,143.0,0.009242000000085682,-114.29999999999997,-100.0
63,185.0,0.011893000000782195,-118.5,-83.64252803976733
64,32.0,0.00207100000079663,-103.2,-100.0
65,9.0,0.0007500000010622898,-100.9,-80.9919
66,82.0,0.005296000001180801,-108.19999999999999,-89.96169634196588
67,41.0,0.0026359999992564553,-104.1,-90.0
68,55.0,0.003661999999167165,-105.5,-83.59646570860798
69,146.0,0.009357000000818516,-13.599999999999964,0.729
70,54.0,0.0034790000008797506,-105.39999999999999,-99.99
71,87.0,0.005486999998538522,-108.69999999999999,-99.99
72,12.0,0.0008809999999357387,-101.2,-90.0
73,169.0,0.010897000000113621,-116.89999999999998,-90.0
74,228.0,0.014435999999477644,-122.80000000000005,-99.9890275
75,57.0,0.0035889999999199063,-105.69999999999999,-90.94868990786547
76,130.0,0.008551000000807107,-112.99999999999997,-80.9655267077693
77,51.0,0.003267000000050757,-105.1,-82.75452046859363
78,29.0,0.002065000000584405,-102.9,-99.959447323875
79,180.0,0.01148300000022573,-117.99999999999999,-99.87520915174663
80,101.0,0.006343000000924803,-110.09999999999998,-81.0
81,141.0,0.00900799999908486,-114.09999999999997,-82.8878215875
82,107.0,0.0068840000003547175,-110.69999999999997,-90.9888939622157
83,41.0,0.0026330000000598375,-3.1000000000000014,0.6560999999999999
84,250.0,0.016037000001233537,-125.00000000000009,-90.0
85,99.0,0.006374000000505475,-109.89999999999998,-100.0
86,43.0,0.00276300000041374,-104.3,-100.0
87,112.0,0.007073999999192893,-111.19999999999997,-90.9656480333012
88,56.0,0.003749999999854481,-105.6,-99.95968623869926
89,54.0,0.003537000000505941,-105.39999999999999,-89.99050725000001
