steps,time,reward,delta,converged
3117,0.001261999999769614,-0.042105263157894764,0.016242859477106852,False
3118,0.0019419999989622738,-0.06333333333333338,0.015191732059294406,False
3119,0.0024439999997412087,-0.07027027027027032,0.02139845908398874,False
3120,0.0019329999995534308,-0.05769230769230772,0.01925861317558987,False
3121,0.0019470000006549526,-0.0645161290322581,0.019160314895149466,False
3122,0.002447000000756816,-0.07027027027027032,0.01724428340563452,False
3123,0.0012120000010327203,-0.031250000000000014,0.015519855065071066,False
3124,0.0014799999989918433,-0.052173913043478286,0.013967869558563962,False
3125,0.0021500000002561137,-0.06666666666666671,0.017626770267504522,False
3126,0.003163999999742373,-0.07500000000000001,0.015864093240754076,False
3127,0.0025460000015300466,-0.07250000000000005,0.01367255885336497,False
3128,0.0011379999996279366,-0.03888888888888891,0.023267465918260247,False
3129,0.0012439999991329387,-0.042105263157894764,0.020940719326434223,False
3130,0.001642000001083943,-0.054166666666666696,0.018846647393790796,False
3131,0.0024290000001201406,-0.06764705882352946,0.023288909024804606,False
3132,0.0014559999999619322,-0.052173913043478286,0.022751308496799794,False
3133,0.0012650000007852213,-0.045000000000000026,0.02047617764711982,False
3134,0.0016460000006190967,-0.052173913043478286,0.018428559882407835,False
3135,0.0018270000000484288,-0.059259259259259296,0.021645879860977435,False
3136,0.002058000000033644,-0.06562500000000004,0.019481291874879694,False
3137,0.002215000000433065,-0.06666666666666671,0.017533162687391725,False
3138,0.0022110000008979114,-0.06206896551724142,0.015779846418652554,False
3139,0.0012370000004011672,-0.042105263157894764,0.016060733714718323,False
3140,0.0012010000009468058,-0.03888888888888891,0.014454660343246495,False
3141,0.002002000001084525,-0.06562500000000004,0.018738287217158513,False
3142,0.0026760000000649597,-0.06857142857142862,0.018696704466187132,False
3143,0.0012750000005326,-0.045000000000000026,0.022003291054869326,False
3144,0.0019709999996848637,-0.06206896551724142,0.030035572002372182,False
3145,0.0014859999992040684,-0.050000000000000024,0.027032014802134963,False
3146,0.0013770000005024485,-0.03888888888888891,0.02608641574440116,False
3147,0.003487999998469604,-0.06857142857142862,0.031234803256000355,False
3148,0.002164999999877182,-0.05769230769230772,0.02811132293040032,False
3149,0.0023390000005747424,-0.04761904761904764,0.02530019063736029,False
3150,0.00694399999883899,-0.0645161290322581,0.022770171573624255,False
3151,0.001292999999350286,-0.042105263157894764,0.022289113427798102,False
3152,0.002413999998680083,-0.060714285714285755,0.020060202085018287,False
3153,0.0017370000005030306,-0.05600000000000003,0.018054181876516463,False
3154,0.0020049999984621536,-0.0645161290322581,0.016248763688864822,False
3155,0.002419000000372762,-0.06764705882352946,0.014623887319978336,False
3156,0.002018000001044129,-0.05769230769230772,0.018248146397583265,False
3157,0.0013469999994413229,-0.04761904761904764,0.016423331757824934,False
3158,0.0024890000004234025,-0.07105263157894742,0.016634079151920913,False
3159,0.0019010000014532125,-0.05600000000000003,0.014970671236728817,False
3160,0.002103999999235384,-0.06206896551724142,0.01761292906184273,False
3161,0.0014289999999164138,-0.050000000000000024,0.020096279857825795,False
3162,0.0014360000004671747,-0.042105263157894764,0.018086651872043214,False
3163,0.002533999999286607,-0.06206896551724142,0.0162779866848389,False
3164,0.0021909999995841645,-0.06562500000000004,0.019154091616059278,False
3165,0.0022009999993315432,-0.06857142857142862,0.017238682454453348,False
3166,0.0016810000015539117,-0.04761904761904764,0.01551481420900801,False
3167,0.0020439999989321223,-0.06562500000000004,0.018474347018175154,False
3168,0.002016999998886604,-0.06562500000000004,0.016626912316357635,False
3169,0.0018970000000990694,-0.059259259259259296,0.014964221084721875,False
3170,0.003130000000965083,-0.07500000000000001,0.01346779897624969,False
3171,0.0015739999998913845,-0.05600000000000003,0.019517960802001657,False
3172,0.001750999999785563,-0.060714285714285755,0.026573044849117267,False
3173,0.0017800000005081529,-0.054166666666666696,0.025677473516262386,False
3174,0.0014319999991130317,-0.050000000000000024,0.02310972616463615,False
3175,0.0030389999992621597,-0.07555555555555557,0.025115292394193613,False
3176,0.0026390000002720626,-0.06944444444444449,0.0243786160789254,False
3177,0.0018270000000484288,-0.06206896551724142,0.021940754471032855,False
3178,0.002212000001236447,-0.06764705882352946,0.024112386976266866,False
3179,0.002420999999230844,-0.06562500000000004,0.019391393630282375,False
3180,0.0019209999991289806,-0.054166666666666696,0.031761313726126505,False
3181,0.0016519999990123324,-0.052173913043478286,0.02858518235351386,False
3182,0.0017569999999977881,-0.05600000000000003,0.017452254267254132,False
3183,0.0019879999999830034,-0.054166666666666696,0.02572666411816248,False
3184,0.002064000000245869,-0.05600000000000003,0.028945715610854586,False
3185,0.0013990000006742775,-0.050000000000000024,0.026051144049769128,False
3186,0.0015970000004017493,-0.052173913043478286,0.023446029644792213,False
3187,0.0016460000006190967,-0.050000000000000024,0.030522913640239648,False
3188,0.0010890000012295786,-0.035294117647058844,0.027470622276215686,False
3189,0.001198999998450745,-0.042105263157894764,0.026477215003807078,False
3190,0.0014479999990726355,-0.045000000000000026,0.02382949350342637,False
3191,0.0013629999994009268,-0.042105263157894764,0.021446544153083738,False
3192,0.0019370000009075738,-0.060714285714285755,0.019301889737775357,False
3193,0.0017270000007556519,-0.059259259259259296,0.017371700763997824,False
3194,0.0019510000001901062,-0.0645161290322581,0.01747907593642095,False
3195,0.001524999999674037,-0.045000000000000026,0.015707028840528714,False
3196,0.0015650000004825415,-0.050000000000000024,0.022246865272313322,False
3197,0.00171299999965413,-0.059259259259259296,0.014136325956475848,False
3198,0.0018749999999272404,-0.06206896551724142,0.0292782263474054,False
3199,0.0016049999994720565,-0.050000000000000024,0.02808779023123711,False
3200,0.0011990000002697343,-0.031250000000000014,0.025279011208113402,False
3201,0.0025079999995796243,-0.06857142857142862,0.022751110087302063,False
3202,0.002868999999918742,-0.07380952380952384,0.020475999078571862,False
3203,0.002024000001256354,-0.06206896551724142,0.018428399170714673,False
3204,0.0013240000007499475,-0.04761904761904764,0.021122095764298056,False
3205,0.002024000001256354,-0.06206896551724142,0.019009886187868252,False
3206,0.0025210000003426103,-0.05769230769230772,0.01710889756908143,False
3207,0.0014460000002145534,-0.050000000000000024,0.015398007812173287,False
