step,reward,mean,median,std,max,min
0,-0.052173913043478286,-0.052173913043478286,-0.052173913043478286,0.0,-0.052173913043478286,-0.052173913043478286
1,-0.06333333333333337,-0.05775362318840582,-0.05775362318840582,0.00557971014492754,-0.052173913043478286,-0.06333333333333337
2,-0.07441860465116278,-0.06330861700932482,-0.06333333333333337,0.009081374138045833,-0.052173913043478286,-0.07441860465116278
3,-0.07999999999999996,-0.0674814627569936,-0.06887596899224807,0.010681359561305304,-0.052173913043478286,-0.07999999999999996
4,-0.0725,-0.06848517020559489,-0.0725,0.009762318793802084,-0.052173913043478286,-0.07999999999999996
5,-0.06451612903225809,-0.06782366334337209,-0.06850806451612904,0.009033660028122066,-0.052173913043478286,-0.07999999999999996
6,-0.0807017543859649,-0.06966339063517106,-0.0725,0.009500339350075281,-0.052173913043478286,-0.0807017543859649
7,-0.08135593220338981,-0.07112495833119839,-0.07345930232558139,0.009691627969864506,-0.052173913043478286,-0.08135593220338981
8,-0.054166666666666675,-0.06924070370180598,-0.0725,0.010578023015530966,-0.052173913043478286,-0.08135593220338981
9,-0.05769230769230771,-0.06808586410085615,-0.06850806451612904,0.0106164026092029,-0.052173913043478286,-0.08135593220338981
10,-0.08135593220338981,-0.0692922339283592,-0.0725,0.010817351975099062,-0.052173913043478286,-0.08135593220338981
11,-0.07105263157894738,-0.06943893373257488,-0.07177631578947369,0.010368248370154303,-0.052173913043478286,-0.08135593220338981
12,-0.07659574468085102,-0.06998945765167305,-0.0725,0.010142397071093219,-0.052173913043478286,-0.08135593220338981
13,-0.07105263157894738,-0.07006539864647836,-0.07177631578947369,0.009777293077162847,-0.052173913043478286,-0.08135593220338981
14,-0.07317073170731707,-0.07027242085053428,-0.0725,0.00947747033533902,-0.052173913043478286,-0.08135593220338981
15,-0.038888888888888896,-0.06831095010293145,-0.07177631578947369,0.011912978368797142,-0.038888888888888896,-0.08135593220338981
16,-0.07924528301886789,-0.06895414615681006,-0.0725,0.011840189720211076,-0.038888888888888896,-0.08135593220338981
17,-0.06857142857142857,-0.06893288406873331,-0.07177631578947369,0.011506930061091242,-0.038888888888888896,-0.08135593220338981
18,-0.0760869565217391,-0.06930941419783887,-0.0725,0.01131337573195112,-0.038888888888888896,-0.08135593220338981
19,-0.05925925925925928,-0.0688069064509099,-0.07177631578947369,0.011242358009262767,-0.038888888888888896,-0.08135593220338981
20,-0.07924528301886789,-0.06930397200176504,-0.0725,0.011194351084245683,-0.038888888888888896,-0.08135593220338981
21,-0.062068965517241406,-0.06897510807065034,-0.07177631578947369,0.011040317449119595,-0.038888888888888896,-0.08135593220338981
22,-0.062068965517241406,-0.06867484100311082,-0.07105263157894738,0.01088910609198347,-0.038888888888888896,-0.08135593220338981
23,-0.08035714285714286,-0.06916160358036215,-0.07177631578947369,0.010912455027297303,-0.038888888888888896,-0.08135593220338981
24,-0.04761904761904764,-0.06829990134190957,-0.07105263157894738,0.011495179236531079,-0.038888888888888896,-0.08135593220338981
25,-0.07105263157894738,-0.06840577558179564,-0.07105263157894738,0.011284374360721838,-0.038888888888888896,-0.08135593220338981
26,-0.05769230769230771,-0.06800898047477756,-0.07105263157894738,0.01125675445811383,-0.038888888888888896,-0.08135593220338981
27,-0.06451612903225809,-0.06788423578040187,-0.07105263157894738,0.011072901867737074,-0.038888888888888896,-0.08135593220338981
28,-0.0760869565217391,-0.06816708821975832,-0.07105263157894738,0.01098277778696908,-0.038888888888888896,-0.08135593220338981
29,-0.052173913043478286,-0.06763398238054899,-0.07105263157894738,0.011173296181469918,-0.038888888888888896,-0.08135593220338981
30,-0.056000000000000015,-0.06725869262633774,-0.07105263157894738,0.01118215724240262,-0.038888888888888896,-0.08135593220338981
31,-0.06666666666666667,-0.06724019181509802,-0.06981203007518798,0.011006531299904296,-0.038888888888888896,-0.08135593220338981
32,-0.04761904761904764,-0.06664561168794497,-0.06857142857142857,0.01134837107165066,-0.038888888888888896,-0.08135593220338981
33,-0.07317073170731707,-0.06683752698263239,-0.06981203007518798,0.011234462837327278,-0.038888888888888896,-0.08135593220338981
34,-0.07659574468085102,-0.0671163332025815,-0.07105263157894738,0.011191513926858954,-0.038888888888888896,-0.08135593220338981
35,-0.07843137254901959,-0.06743063985109367,-0.07105263157894738,0.01119055053064912,-0.038888888888888896,-0.08135593220338981
36,-0.0760869565217391,-0.06766459435570571,-0.07105263157894738,0.011127188271233294,-0.038888888888888896,-0.08135593220338981
37,-0.07317073170731707,-0.0678094927070639,-0.07105263157894738,0.01101512060614225,-0.038888888888888896,-0.08135593220338981
38,-0.06666666666666667,-0.06778018947525885,-0.07105263157894738,0.010874484458915862,-0.038888888888888896,-0.08135593220338981
39,-0.062068965517241406,-0.0676374088763084,-0.07105263157894738,0.010774651624022545,-0.038888888888888896,-0.08135593220338981
40,-0.06666666666666667,-0.06761373223704885,-0.07105263157894738,0.01064349573658925,-0.038888888888888896,-0.08135593220338981
41,-0.07884615384615382,-0.06788117084678945,-0.07105263157894738,0.010654540026352353,-0.038888888888888896,-0.08135593220338981
42,-0.06944444444444446,-0.06791752604673493,-0.07105263157894738,0.010532556796074464,-0.038888888888888896,-0.08135593220338981
